Domain,Url,Product_id,Brand,Category,Model,Price,Seller,Info
['yes24.vn'],https://www.yes24.vn/hop-30-goi-tra-thong-mui-bell-decongestant-tea-43-p1905938.html,1905938,BELL,Thực phẩm chức năng,Hộp 30 gói trà thông mũi Bell Decongestant Tea #43,"250,000đ",https://www.yes24.vn/cty-tnhh-dau-tu-thuong-mai-dich-vu-thien-long-pr2693," Giới thiệu sản phẩm Hộp 30 gói trà thông mũi Bell Decongestant Tea #43  Sản phẩm này không phải là thuốc, không có tác dụng thay thế thuốc chữa bệnh.  Hộp 30 gói trà thông mũi Bell Decongestant Tea giúp bạn giải tỏa lo âu về sự tắc nghẽn gây ra bởi sốt, cảm cúm, cảm lạnh, dị ứng và những tác nhân khác. Đặc biệt lý tưởng cho các chứng đau họng, khô ngứa họng và phổi. Thành phần   Cardamom (Elettaria cardamomum) (seed) 170 mg, Fenugreek (Trigonella foenum-graecum) (seed) 170 mg, Bitter fennel (Foeniculum vulgare var. vulgare) (seed) 116 mg, Eucalyptus (Eucalyptus globulus) (leaf) 115 mg, White horehound (Marrubium vulgare) (herb) 92 mg, Rosemary (Rosmarinus officinalis) (leaf) 90 mg, Thyme (Thymus vulgaris) (leaf) 84 mg, Oregano (Origanum vulgare) (leaf) 83 mg, Elecampane (Inula helenium) (root) 80 mg. (Amounts based on 1 tea bag/1000 mg).  Công dụng - Giúp chống lại dịch và chất nhầy trong phổi, xoang và tai. - Giúp giảm bớt tình trạng tắc nghẽn do bệnh sốt rét, cảm lạnh, sạm khí quyển, dị ứng và các chất ô nhiễm.       Thông tin thương hiệu Bell LifeStyle tự hào đã giúp được hàng trăm ngàn đàn ông và phụ nữ cải thiện cuộc sống của họ từ 1996 đến nay. Điều tạo nên sự khác biệt của sản phẩm Bell so với nhiều sản phẩm khác trên thị trường chính là làm thỏa mãn tối đa nhu cầu khách hàng và cam đoan không gây ra tác dụng phụ và hoàn lại tiền nếu không khỏi bệnh với hầu hết sản phẩm. Bell có trên 60 sản phẩm chăm sóc sức khỏe có nguồn gốc tự nhiên thực sự công dụng.   "
['yes24.vn'],https://www.yes24.vn/glucosamine-dang-nuoc-joint-movement-glucosamine-liquid-480ml-p1965496.html,1965496,Wellesse,Thực phẩm chức năng,"Glucosamine Dạng Nước Joint Movement Glucosamine Liquid, 480ml","330,000đ",https://www.yes24.vn/ho-kinh-doanh-le-hoang-ngoc-yen-pr2622," Giới thiệu sản phẩm Glucosamine Dạng Nước Joint Movement Glucosamine Liquid, 480ml  Glucosamine dạng nước giúp hấp thụ nhanh - Giúp khớp khoẻ mạnh & linh hoạt  - 2,000 mg of glucosamine  - 1,200 mg of chondroitin  - 500 mg MSM  - 10 mg of hyaluronic acid  - Vitamin D3  Viêm khớp, thoái hóa khớp là những bệnh lý thường gặp khi đến tuổi trung niên, có tính chất tăng dần theo tuổi, tỉ lệ mắc bệnh ở nữ giới thường cao hơn nam giới.  Bệnh thoái hóa khớp thường diễn tiến âm ỉ trong thời gian dài, các biểu hiện rõ ràng hơn khi có tuổi: đau, sưng viêm các khớp, khó vận động; đau nhiều ở khớp gối, cột sống do áp lực thường xuyên bởi sức nặng của cơ thể, ngoài ra còn đau ở khớp cổ tay, ngón tay, bả vai, khớp háng, khớp cổ chân, ngón chân. Đau thường tăng khi tăng vận động, thay đổi tư thế. Do đó, thoái hóa khớp được đánh giá là một trong những bệnh gây tàn phế cao nhất ở con người.  Joint Movement Glucosamine kết hợp các thành phần tự nhiên, thiết yếu trong một công thức chất lỏng có hương vị tuyệt vời, dễ dàng hấp thụ bởi cơ thể của bạn. Các nghiên cứu lâm sàng cho thấy Glucosamine và Chondroitin kết hợp có lợi trong việc duy trì khoẻ mạnh khớp, sụn và tính linh hoạt của chúng.  - Glucosamine là cần thiết để bảo vệ và xây dựng lại mô sụn và giữ cho khớp khỏe mạnh  - Chondroitin tự nhiên xuất hiện trong mô liên kết để đệm và bôi trơn sụn, giúp dễ dàng di chuyển khớp.  - MSM quan trọng trong nuôi dưỡng và duy trì các mô liên kết khỏe mạnh ở các khớp cho sự linh hoạt và đàn hồi.  Hyaluronic Acid có trong Joint Movement Glucosamine Liquid là chất có mặt ở mô liên kết, biểu mô và mô thần kinh. Hyaluronic acid là thành phần chính của dịch khớp, giúp duy trì độ nhầy, tăng độ đàn hồi, bôi trơn ổ khớp để bảo vệ cấu trúc sụn.  Nghiên cứu đã chỉ ra rằng các chất dinh dưỡng từ các nguồn chất lỏng có thể dễ dàng hấp thu hơn so với các chất dạng viên.  Lợi thế ưu việt của Joint Movement Glucosamine Liquid  Không giống như thuốc viên hoặc thuốc bổ sung dạng viên, các công thức dạng lỏng không chỉ dễ sử dụng mà còn có công thức đặc biệt để tăng tốc độ hấp thụ vào cơ thể. Điều đó giúp bạn đạt được mục tiêu sức khỏe & hồi phục của mình nhanh hơn.  Vì vậy, s ản phẩm Joint Movement Glucosamine Liquid với các thành phần glucosamine có tác dụng bôi trơn khớp, giúp vận động của khớp được dễ dàng, giảm đau khi khô khớp; chondroitin giúp hồi phục sụn khớp bị hao mòn, tổn thương, thoái hoá; MSM có tác dụng chống viêm, giảm đau, bổ sung thêm hyaluronic acid giúp tăng cường cấu trúc xương, khớp và dịch khớp. Công thức này kết hợp với các chất kháng viêm nguồn gốc từ thực vật có công dụng hỗ trợ khớp, làm tăng hiệu quả điều trị bằng thuốc khi có các triệu trứng viêm khớp cấp cũng như hỗ trợ điều trị và phục hồi chức năng khớp trong các trường hợp viêm khớp mạn tính.  Hướng dẫn sử dụng  Lắc kỹ. Dùng 2 muỗng canh (1 ounce) hàng ngày, uống trực tiếp hoặc trộn vào nước hoặc nước trái cây.  Công thức cho người lớn và trẻ em từ 12 tuổi trở lên. Nếu mang thai, cho con bú hoặc dùng bất kỳ loại thuốc nào, hãy tham khảo ý kiến chuyên gia chăm sóc sức khỏe trước khi sử dụng.    Thông tin sản phẩm       Serving Size: 2 Tablespoons (1 fl. oz./30 mL) Liquid   Amount/Serving   %DV       Calories   30      Total Carbohydrates   7 g   3%†     Dietary Fiber   <1 g   2%†     Total Sugars   0 g   **     Includes 0 g Added Sugars    <1%†     Sugar Alcohol   3 g   **     Vitamin D3 (Cholecalciferol)   400 IU   50%     Sodium   100 mg   4%†     Glucosamine HCl   2,000 mg   **     Chondroitin Sulfate   1,200 mg   **     MSM (Methylsulfonylmethane)   500 mg   **     Hyaluronic Acid   10 mg   **     Các thành phần khác  -  Purified water, glycerin, erythritol, natural flavors, fruit and vegetable blend color, preservatives to maintain freshness (citric acid, potassium benzoate), organic stevia leaf extract  -  Không có gluten  -  Không có sugar  Lưu ý  - Để xa tầm tay của trẻ em  - Để sản phẩm ở nơi mát, nhiệt độ phòng. Không cần thiết phải để trong tủ lạnh .       "
['yes24.vn'],https://www.yes24.vn/vien-cap-nuoc-cho-da-natures-way-hydraplenish-60-vien-p1965488.html,1965488,Nature's Way,Thực phẩm chức năng,"Viên Cấp Nước Cho Da Nature's Way Hydraplenish, 60 Viên","350,000đ",https://www.yes24.vn/ho-kinh-doanh-le-hoang-ngoc-yen-pr2622," Giới thiệu sản phẩm Viên Cấp Nước Cho Da Nature's Way Hydraplenish, 60 Viên  Viên Cấp Nước Cho Da Nature's Way Hydraplenish, 60 Viên  Dưỡng ẩm cho da, giúp da săn chắc & căng mịn. Tái tạo & trẻ hoá làn da mới khỏe mạnh Bôi trơn & làm êm các đệm khớp. Hỗ trợ và điều trị các bệnh về khớp Cách mạng dưỡng ẩm da Nature's Way Hydraplenish dưỡng ẩm, làm dịu làn da & làm mịn các nếp nhăn / nếp nhăn sớm: Hyaluronic acid là một chất dạng lỏng hoạt động như một chất bôi trơn tự nhiên và chất hấp thụ nhanh trong cơ thể. Nó là một phần quan trọng của mô liên kết khỏe mạnh, và cũng có nhiều trong mắt, khớp, van tim và da. Hyaluronic acid hấp thụ nước gấp 1000 lần trọng lượng của nó. Vì vậy nó giúp cung cấp nước cho da hiệu quả từ sâu bên trong da, giúp da căng mịn và giảm nếp nhăn nhanh chóng. Công nghệ bơm - giúp độ ẩm thẩm thấu sâu trong da giúp lấp đầy những nếp nhăn Cơ chế phục hồi độ ẩm tập trung giúp da giữ ẩm và ngăn chặn các nhân tố có hại cho da ở bên ngoài Bôi trơn & làm êm đệm khớp Hydraplenish trong hỗn hợp BioCell Collagen II được cấp bằng sáng chế giúp cho mô liên kết và dịch khớp khoẻ mạnh.  OptiMSM là MSM tinh chất và hiệu quả. Nó giúp giảm sự đau đớn, thoái hoá sụn và cải thiện tính di động. Ngoài ra OptiMSM có thể thay đổi các cơ chế gây viêm để giảm bớt đau nhức do tập thể dục hoặc thoái hoá gây ra.  Hướng dẫn sử dụng  Uống 2 viên mỗi ngày. Để có hiệu quả tối đa sử dụng 4 viên mỗi ngày.  Nếu bạn có thai, nuôi con bằng sữa mẹ hoặc đang sử dụng bất kì loại thuốc nào, tư vấn bác sĩ trước khi sử dụng  Thông tin sản phẩm       Liều dùng: 2 Viên   Amount/Serving   %DV       Protein   <1 g   2%†     Sodium   15 mg   <1%     BioCell Collagen® providing Hydrolyzed Collagen Type II, Chondroitin Sulfate, Hyaluronic Acid   1 g   **     OptiMSM® Methylsulfonylmethane   500 mg   **     KHÔNG CHỨA  §  Gelatin  CƠ CHẾ TÁC DỤNG  BioCell Collagen (Hỗn hợp collagen sinh học) trong sản phẩm bao gồm Collagen thuỷ phân loại II, chondroitin sulfate và hyaluronic acid. Đây là tập hợp các loại dưỡng chất hiện diện chủ yếu tại các mô liên kết, sụn, da, giúp bổ sung cho cấu trúc nền của da, tóc, móng. Các chất này phối hợp giúp xây dựng cấu trúc da bền vững và khỏe mạnh, đồng thời tăng cường độ đàn hồi, săn chắc và căng mịn, ngăn ngừa tình trạng chảy sệ da khi lão hóa tấn công.  Hyaluronic Acid đóng vai trò rất quan trọng trong việc dưỡng ẩm cho da từ sâu bên trong. Hyaluronic acid cũng là thành phần chính của dịch khớp, giúp duy trì độ nhầy, tăng độ đàn hồi, bôi trơn ổ khớp để bảo vệ cấu trúc sụn.         "
['yes24.vn'],https://www.yes24.vn/hop-60-vien-uong-te-bao-goc-bell-stem-cell-activator-63-p1947503.html,1947503,BELL,Thực phẩm chức năng,Hộp 60 viên uống Tế Bào Gốc BELL Stem Cell Activator #63,"610,000đ",https://www.yes24.vn/cty-tnhh-dau-tu-thuong-mai-dich-vu-thien-long-pr2693," Giới thiệu sản phẩm Hộp 60 viên uống Tế Bào Gốc BELL Stem Cell Activator #63  Sản phẩm này không phải là thuốc, không có tác dụng thay thế thuốc chữa bệnh.  Viên uống Tế Bào Gốc Stem Cell Activator #63 - giúp kích thích hàng triệu tế bào gốc nằm trong tủy của chúng ta. Việc các tế bào gốc từ tủy chạy vào máu sẽ làm tăng khả năng biến các tế bào gốc này thành các mô với những chức năng riêng biệt. Các tế bào gốc này sẽ tăng lên rất nhiều lần và có thể biến thành các tế bào trong tim, gan và các cơ quan khác. Chúng nằm ở khắp nơi trên cơ thể chúng ta, ở dưới lớp da, giữa lớp biểu bì và lớp hạ bì. Vì thế, việc số lượng tế bào gốc tăng lên đồng nghĩa với việc nhiều tế bào mới được tạo ra ở dưới da và điều này giúp bổ sung Eslatin và collagen làm chúng ta trông trẻ trung hơn. Nếu tủy chúng ta không có nhiều tế bào gốc, thì điều đó có thể do chúng ta đang bị bệnh hoặc có vấn đề ở tim, thận, gan, tuyến tụy hoặc có gì đó không ổn trong cơ thể chúng ta. Nếu cơ thể đủ lượng tế bào gốc, chúng ta sẽ có khả năng tự đề kháng và thần thái của mình cũng thoải mái hơn .  Loại thuốc này đã được sử dụng rất phổ biến ở Âu Châu. Sản phẩm này không hề chứa những tế bào sống của con người vì những tế bào sống chỉ được sử dụng khi phẫu thuật hoặc được dùng làm thuốc gây ức chế miễn dịch trong những ca phẫu thuật cấy ghép.  Một bác sĩ chuyên về những liệu pháp thiên nhiên đã tổng kết kinh nghiệm của ông sau khi ông sử dụng Stem Cell Activator như sau: Nó có thể được dùng để bổ sung cho những mô hoặc cơ quan bị tổn thương hay trong trường hợp bị đau tim, viêm khớp xương, đau khớp dưới, tổn thương não, chấn thương cơ, bệnh Crohn, đái tháo đường, chấn thương cột sống, bệnh ngoài da hoặc các cơ quan nào đó không làm việc và còn nhiều căn bệnh khác. Kết quả của sản phẩm này rất tốt và nó đã làm chúng tôi cũng như bệnh nhân của tôi hết sức hài lòng và tùy vào mức độ nặng nhẹ mà thời gian khỏi bệnh sẽ diễn ra nhanh hay chậm hơn một chút.  Công dụng: - Cung cấp dưỡng chất, khoáng chất và vitamin từ tảo và rong biển giúp tăng cường sức khoẻ, hỗ trợ chống lão hóa cơ thể.  Bổ sung Vitamin D3 giúp tăng cường hấp thu canxi, giúp xương và răng chắc khoẻ. Thành phần: Chlorella vulgaris (tảo xanh đơn bào) 120mg, Chondroitin sulfate 100mg, Pentahydroxyflavone ( Quercetin) 100mg, L-leucine( axit amin L-leucine) 75mg, Spirulina platensis( tảo xoắn Spirulina) 75mg, Laminaria japonica (rong biển kombu) 50mg, Lycium barbarum (câu kỷ) 50mg, Lithothamnion corallioides ( tảo đỏ) 50mg, Rosmarinus officinalis ( hương thảo) 50mg, Polygonum cuspidatum( cốt khí) 30mg, Vitamin D3 400IU.         Hướng dẫn sử dụng Liều dùng: uống 1 viên mỗi lần, ngày 2 lần.     Thông tin thương hiệu Bell LifeStyle tự hào đã giúp được hàng trăm ngàn đàn ông và phụ nữ cải thiện cuộc sống của họ từ 1996 đến nay. Điều tạo nên sự khác biệt của sản phẩm Bell so với nhiều sản phẩm khác trên thị trường chính là làm thỏa mãn tối đa nhu cầu khách hàng và cam đoan không gây ra tác dụng phụ và hoàn lại tiền nếu không khỏi bệnh với hầu hết sản phẩm. Bell có trên 60 sản phẩm chăm sóc sức khỏe có nguồn gốc tự nhiên thực sự công dụng.   "
['yes24.vn'],https://www.yes24.vn/vitamin-tong-hop-nu-gioi-tren-50-tuoi-alive-womens-50-50-vien-p1965480.html,1965480,Alive,Thực phẩm chức năng,"Vitamin tổng hợp nữ giới Trên 50 Tuổi Alive Women's 50+, 50 Viên","240,000đ",https://www.yes24.vn/ho-kinh-doanh-le-hoang-ngoc-yen-pr2622," Giới thiệu sản phẩm Vitamin tổng hợp nữ giới Trên 50 Tuổi Alive Women's 50+, 50 Viên v\:* {
	BEHAVIOR: url(#default#VML)
}
o\:* {
	BEHAVIOR: url(#default#VML)
}
x\:* {
	POSITION: relative; VISIBILITY: hidden
}
.shape {
	BEHAVIOR: url(#default#VML)
} Vitamin tổng hợp nữ giới Trên 50 Tuổi Alive Women's 50+, 50 Viên Giai đoạn trên 50 tuổi là thời kỳ có nhiều thay đổi quan trọng đối với sức khỏe phụ nữ. Bên cạnh những thay đổi về nội tiết, kinh nguyệt, tâm lý, giai đoạn này còn là tiền đề cho những nguy cơ lâu dài về sau như như loãng xương, bệnh lý tim mạch.  Việc áp dụng chế độ sinh hoạt hợp lý và bổ sung vitamin, khoáng chất và các chất dinh dưỡng khác đóng vai trò quan trọng đối với phụ nữ ở độ tuổi trên 50.  Công dụng  - Hỗ trợ cho hệ tim mạch  - Làm tăng tính bền thành mạch, ngăn ngừa xuất huyết do vỡ mao mạch ở phụ nữ.  - Tăng cường trao đổi chất và năng lượng, giúp bổ sung năng lượng đầy đủ cho các hoạt động của cơ thể.  - Hỗ trợ cấu trúc xương, giúp xương chắc khỏe  - Chống lão hóa Cung cấp các chất dinh dưỡng cần thiết giúp hỗ trợ:  - Trao đổi chất – Các Vitamin nhóm B - Hệ xương khỏe mạnh - Boron, Canxi, Axit Folic, Magie, Mangan, Vitamin D & K - Năng lượng & Sức sống – Các vitamin nhóm B, Crom. Magie - Trái tim khỏe mạnh – Các Vitamin nhóm B, Quả lựu, Vitamin C & E - Tóc, Da & Móng tay/ chân : Vitamin C, Biotin - Mắt khỏe mạnh- Lutein, Vitamin A (Beta Carotene), Vitamin C & E, Kẽm - Tế bào khỏe mạnh – Các chất chống oxit hóa, Antioxidants, Copper, Selen, Vitamin A, C & E, - Hệ miễn dịch – Các chất chống oxit hóa, Selen, Vitamin A, C & D, Kẽm Hướng dẫn sử dụng  Uống 1 viên mỗi ngày sau khi ăn. Không sử dụng quá liều lượng.  Alive Women's 50+ chứa một hỗn hợp khô độc đáo 26 loại trái cây & rau quả          Acai Berry, Bilberry & Cranberry  Quả Acai có hàm lượng chất chống oxy hóa, khoáng chất và vitamin cao. Ăn Bilberry giúp cải thiện các vấn đề về võng mạc liên quan đến bệnh tiểu đường và cao huyết áp. Nam việt quất và nước ép nam việt quất có thể giúp ngăn ngừa nhiễm trùng đường tiết niệu.          Blackberry, Blueberry & Cherry  Mâm xôi chứa vitamin C, quả việt quất là một trong những chất chống oxy hóa tốt nhất và quả anh đào có chứa melatonin giúp êm dịu não.          Apricot, Grape & Orange  Mơ là nguồn cung cấp vitamin A tuyệt vời, nho chứa resveratrol là chất chống oxy hóa mạnh mẽ và cam là nguồn cung cấp vitamin C.          Papaya, Pineapple & Plum  Đu đủ cũng là một nguồn tuyệt vời của vitamin A, vitamin C và một số vitamin B tổng hợp. Dứa chứa Bromelain, một loại enzyme có đặc tính kháng viêm. Mận chứa chất xơ, có thể giúp điều hòa hệ tiêu hóa.          Pomegranate & Strawberry  Lựu thường được đề xuất bởi các chuyên gia dinh dưỡng để giảm cân và kiểm soát cholesterol. Dâu tây có chứa vitamin A, vitamin E và có thể giúp bảo vệ chống lại các gốc tự do.          Asparagus, Beetroot & Broccoli  Măng tây là một nguồn tuyệt vời của vitamin B6, canxi, kẽm và magiê. Nitrate là thành phần đặc biệt trong củ cải đường làm giảm huyết áp và có thể giúp chống lại bệnh tim. Bông cải xanh giàu vitamin C, vitamin A, sắt, vitamin K và vitamin B tổng hợp.          Brussel Sprouts, Cabbage & Carrot  Cải Brussel là một trong 20 loại thực phẩm giàu dinh dưỡng hàng đầu. Cải bắp là một nguồn tuyệt vời của chất chống oxy hóa tự nhiên, vitamin C. Cà rốt chứa chất chống oxy hoá beta-carotene mang lại cho nó màu cam tươi sáng.                  Cauliflower, Garlic & Kale  Súp lơ là một nguồn choline tốt, một loại vitamin B được biết đến với vai trò phát triển não bộ. Tỏi có hàm lượng hợp chất lưu huỳnh cao được gọi là Allicin, được cho là mang lại hầu hết các lợi ích sức khỏe. Cải xoăn chứa vitamin A, C và K.                  Parsley, Spinach & Wheat Grass  Mùi tây là nguồn thảo dược giàu vitamin K. Rau bina là nguồn cung cấp vitamin A, B2, C và K. Cỏ lúa mì là một nguồn vitamin và chất chống oxy hóa tự nhiên, bao gồm vitamin A, C và E.                Apple, Pear & Tomato     Cucumber, Pea & Pumpkin      Bananas & Raspberry                       "
['yes24.vn'],https://www.yes24.vn/hop-60-vien-uong-tang-cuong-mien-dich-bell-echinacea-immune-support-25-p1947502.html,1947502,BELL,Thực phẩm chức năng,Hộp 60 viên uống tăng cường miễn dịch BELL Echinacea Immune Support #25,"570,000đ",https://www.yes24.vn/cty-tnhh-dau-tu-thuong-mai-dich-vu-thien-long-pr2693," Giới thiệu sản phẩm Hộp 60 viên uống tăng cường miễn dịch BELL Echinacea Immune Support #25  Sản phẩm này không phải là thuốc, không có tác dụng thay thế thuốc chữa bệnh.  Hộp 60 viên uống tăng cường miễn dịch Echinacea Immune Support - Được nghiên cứu bởi Tiến sĩ Chabkib Hammound  Điều chế bộ sản phẩm thảo dược bổ sung giúp tăng cường miễn dịch cơ thể Echinacea vượt trội so với các sản phẩm khác chính là sự kết hợp tuyệt vời của những thành phần làm tăng khả năng kháng bệnh.  Công dụng: - Ngăn ngừa nhiễm trùng bằng cách kích thích hệ thống miễn dịch cho vi khuẩn, virus, bảo vệ và mầm. - Giúp rút ngắn thời gian của bệnh viêm phế quản, cảm lạnh, cúm, các vấn đề hệ thống hô hấp, và vấn đề về da. - Có tác dụng như thuốc giảm đau, kháng sinh, sát khuẩn, kháng virus, kháng khuẩn và chống ký sinh trùng. - Echinacea sử dụng để giúp làm giảm các triệu chứng của nhiễm trùng đường hô hấp trên. - Cung cấp các chất chống oxy hóa. Thành phần Chiết xuất rễ cây hoa cúc dại, sáp ong, chất capsicum, cây hạt đen, chiết xuất từ quả cơm cháy đen, lá ô liu, lá cây thường niên, cây tùng la.       Hướng dẫn sử dụng Liều dùng: Uống 1-2 viên/ ngày     Thông tin thương hiệu Bell LifeStyle tự hào đã giúp được hàng trăm ngàn đàn ông và phụ nữ cải thiện cuộc sống của họ từ 1996 đến nay. Điều tạo nên sự khác biệt của sản phẩm Bell so với nhiều sản phẩm khác trên thị trường chính là làm thỏa mãn tối đa nhu cầu khách hàng và cam đoan không gây ra tác dụng phụ và hoàn lại tiền nếu không khỏi bệnh với hầu hết sản phẩm. Bell có trên 60 sản phẩm chăm sóc sức khỏe có nguồn gốc tự nhiên thực sự công dụng.   "
['yes24.vn'],https://www.yes24.vn/vitamin-tong-hop-nam-gioi-tren-50-tuoi-alive-mens-50-50-vien-p1965478.html,1965478,Alive,Thực phẩm chức năng,"Vitamin tổng hợp nam giới Trên 50 Tuổi Alive Men's 50+, 50 Viên","240,000đ",https://www.yes24.vn/ho-kinh-doanh-le-hoang-ngoc-yen-pr2622," Giới thiệu sản phẩm Vitamin tổng hợp nam giới Trên 50 Tuổi Alive Men's 50+, 50 Viên v\:* {
	BEHAVIOR: url(#default#VML)
}
o\:* {
	BEHAVIOR: url(#default#VML)
}
x\:* {
	POSITION: relative; VISIBILITY: hidden
}
.shape {
	BEHAVIOR: url(#default#VML)
} Vitamin tổng hợp nam giới Trên 50 Tuổi Alive Men's 50+, 50 Viên  - Vitamin tổng hợp hoàn chỉnh - Chiết xuất từ 26 loại Trái cây & Rau củ - Bổ sung thêm Vitamin B tăng năng lượng - Hiệu quả tối ưu - 100%+ Giá trị dinh dưỡng hàng ngày trong 20 Vitamin/ Khoáng chất - Công thức tối ưu cho Nam giới Cung cấp các chất dinh dưỡng cần thiết giúp hỗ trợ  - Tiền liệt tuyến khỏe mạnh- Lycopene, Selen, Kẽm - Hệ xương khỏe mạnh - Boron, Canxi, Axit Folic, Magie, Mangan, Vitamin D & K - Năng lượng & Sức sống – Các vitamin nhóm B, Crom, Magie - Trái tim khỏe mạnh – Các Vitamin nhóm B, Quả lựu, Vitamin C & E - Cơ bắp- Magie, Vitamins B6 & D - Mắt khỏe mạnh- Lutein, Vitamin A (Beta Carotene), Vitamin C & E, Kẽm - Tế bào- Copper, Selenium, Vitamin A, C & E, Kẽm - Hệ miễn dịch – Các chất chống oxit hóa, Selen, Vitamin A, C & D, Kẽm    Vì vậy sản phẩm Alive! Men’s 50+ với thành phần dinh dưỡng phong phú vitamin, khoáng chất, acid amin và các dưỡng chất khác có khả năng góp phần hỗ trợ quá trình trao đổi chất, tạo nặng lượng, chống lão hóa, góp phần phòng ngừa các bệnh phổ biến ở nam giới lớn tuổi như bệnh tim mạch, phì đại tiền liệt tuyến.  Hướng dẫn sử dụng  Ngày uống 1 viên sau ăn. Công thức không dành cho phụ nữ. Nếu bạn bị cao huyết áp, các bệnh về thân, hoặc đang sử dụng các loại thuốc điều trị tiểu đường hoặc bất kỳ loại thuốc nào, tư vấn bác sĩ trước khi sử dụng.    Alive Men's 50+ chứa một hỗn hợp khô độc đáo của 26 loại trái cây & rau quả          Acai Berry, Bilberry & Cranberry  Quả Acai có hàm lượng chất chống oxy hóa, khoáng chất và vitamin cao. Ăn Bilberry giúp cải thiện các vấn đề về võng mạc liên quan đến bệnh tiểu đường và cao huyết áp. Nam việt quất và nước ép nam việt quất có thể giúp ngăn ngừa nhiễm trùng đường tiết niệu.          Blackberry, Blueberry & Cherry  Mâm xôi chứa vitamin C, quả việt quất là một trong những chất chống oxy hóa tốt nhất và quả anh đào có chứa melatonin giúp êm dịu não.          Apricot, Grape & Orange  Mơ là nguồn cung cấp vitamin A tuyệt vời, nho chứa resveratrol là chất chống oxy hóa mạnh mẽ và cam là nguồn cung cấp vitamin C.          Papaya, Pineapple & Plum  Đu đủ cũng là một nguồn tuyệt vời của vitamin A, vitamin C và một số vitamin B tổng hợp. Dứa chứa Bromelain, một loại enzyme có đặc tính kháng viêm. Mận chứa chất xơ, có thể giúp điều hòa hệ tiêu hóa.          Pomegranate & Strawberry  Lựu thường được đề xuất bởi các chuyên gia dinh dưỡng để giảm cân và kiểm soát cholesterol. Dâu tây có chứa vitamin A, vitamin E và có thể giúp bảo vệ chống lại các gốc tự do.          Asparagus, Beetroot & Broccoli  Măng tây là một nguồn tuyệt vời của vitamin B6, canxi, kẽm và magiê. Nitrate là thành phần đặc biệt trong củ cải đường làm giảm huyết áp và có thể giúp chống lại bệnh tim. Bông cải xanh giàu vitamin C, vitamin A, sắt, vitamin K và vitamin B tổng hợp.          Brussel Sprouts, Cabbage & Carrot  Cải Brussel là một trong 20 loại thực phẩm giàu dinh dưỡng hàng đầu. Cải bắp là một nguồn tuyệt vời của chất chống oxy hóa tự nhiên, vitamin C. Cà rốt chứa chất chống oxy hoá beta-carotene mang lại cho nó màu cam tươi sáng.                  Cauliflower, Garlic & Kale  Súp lơ là một nguồn choline tốt, một loại vitamin B được biết đến với vai trò phát triển não bộ. Tỏi có hàm lượng hợp chất lưu huỳnh cao được gọi là Allicin, được cho là mang lại hầu hết các lợi ích sức khỏe. Cải xoăn chứa vitamin A, C và K.                  Parsley, Spinach & Wheat Grass  Mùi tây là nguồn thảo dược giàu vitamin K. Rau bina là nguồn cung cấp vitamin A, B2, C và K. Cỏ lúa mì là một nguồn vitamin và chất chống oxy hóa tự nhiên, bao gồm vitamin A, C và E.                Apple, Pear & Tomato     Cucumber, Pea & Pumpkin      Bananas & Raspberry                "
