Domain,Url,Product_id,Time,Rating,Comment
['yes24.vn'],https://www.yes24.vn/vien-bo-nao-super-ginkgo-bach-qua-60-vien-nang-thuc-vat-solgar-3914-hsd-52019-p1925091.html,1925091,2018-10-12_12-26-54,5,"da nhan duoc hang, hu nho xinh"
['yes24.vn'],https://www.yes24.vn/-p1915646.html,1915646,2018-05-27_05-25-44,5,Da nhan hang chua du dung
['yes24.vn'],https://www.yes24.vn/vien-uong-bo-nao-mediplantex-ataxavi-ichtri-vuong-30-vien-mp014-p1926004.html,1926004,2018-06-16_17-28-20,5,giao hang nhanh dong goi can than
['yes24.vn'],https://www.yes24.vn/vien-uong-dau-gac-mediplantex-mediroten-100-vien-mp007-p1925997.html,1925997,2018-06-16_17-27-58,5,"chua dung thu nen chua biet the nao, khi nao dung xong se cho nhan xet. giao hang nhanh, dong goi can than, thanks yes"
['yes24.vn'],https://www.yes24.vn/vien-uong-cho-te-bao-than-kinh-va-mau-puritans-pride-timed-release-b12-1000mcg-100-vien-1380-p1714960.html,1714960,2017-02-22_10-46-06,5,Han sd lau .tot.dong goi can than
['yes24.vn'],https://www.yes24.vn/thuc-pham-chuc-nang-ho-tro-khop-puritans-pride-glucosamine-sulfate-1000mg-120-vien-p1826771.html,1826771,2017-10-16_21-10-41,5,Good for health.!
