Domain,Url,Product_id,Brand,Category,Model,Price,Seller,Info
lazada.vn,https://www.lazada.vn/products/xi-muoi-mo-khong-hat-loai-ngon-500gr-i226303412-s286094671.html?search=1,226303412,No Brand,Snack Đồ ăn vặt,Xí Muội Mơ Không Hạt Loại Ngon (500gr),47.000 ₫,Mỹ Phẩm NC,"- Không chất bảo quản, giữ được hương vị thơm ngon đậm đà của xí muội tươi & mơ tươi. "
lazada.vn,https://www.lazada.vn/products/2kg-thap-cam-say-kho-hang-vun-i219763944-s275984685.html?search=1,219763944,CMS,Snack Đồ ăn vặt,2kg Thập cẩm sấy khô hàng vụn,100.000 ₫,CỦ QUẢ SẤY GIÁ SỈ,"Củ quả sấy khô ngon, giòn rụm. Không đường, thích hợp cho tất cả mọi người "
lazada.vn,https://www.lazada.vn/products/chan-ga-cay-yuyu-_210g-i226419810-s286228123.html?search=1,226419810,Đài Loan,Snack Đồ ăn vặt,CHÂN GÀ CAY YUYU _210g,44.000 ₫,Hfood-ăn vặt văn phòng,Chân gà cay: ĂN LÀ MÊ NGAY 
lazada.vn,https://www.lazada.vn/products/hat-chia-absolute-organic-chia-seeds-1kg-tim-cam-ket-hang-uc-i236395563-s301728647.html?search=1,236395563,Absolute Organic,Snack Đồ ăn vặt,Hạt Chia Absolute Organic Chia Seeds 1KG TÍM (Cam kết hàng Úc),116.000 ₫,Bách Hóa Nam Chi,"Chống lão hóa, làm đẹp da, giảm cân. "
lazada.vn,https://www.lazada.vn/products/tui-ngo-my-dung-no-bap-rang-bo-1kg-i156653020-s167021025.html?search=1,156653020,OME,Snack Đồ ăn vặt,Túi ngô mỹ dùng nổ bắp rang bơ  1kg,32.000 ₫,66668888,Gi&uacute;p bạn c&oacute; kh&ocirc;ng gian như trong rạp chiếu phim - Tạo kh&ocirc;ng kh&iacute; cho những bữa tiệc nhỏ như sinh nhật - Tự tay bạn l&agrave;m n&ecirc;n đảm bảo vệ sinh   
lazada.vn,https://www.lazada.vn/products/banh-pia-dac-san-soc-trang-i237120456-s302675681.html?search=1,237120456,No Brand,Snack Đồ ăn vặt,BÁNH PÍA ĐẶC SẢN SÓC TRĂNG,39.000 ₫,SHOP WENDY,Bánh pía là một loại bánh đặc sản nổi tiếng nhất của tỉnh Sóc Trăng 
lazada.vn,https://www.lazada.vn/products/1-hop-quay-po-i222442162-s280057950.html?search=1,222442162,No Brand,Snack Đồ ăn vặt,1 hộp quẩy Pò,30.000 ₫,Khô gà lá chanh sỉ lẻ 1803,món ăn khoái khẩu thời tuổi thơ 
lazada.vn,https://www.lazada.vn/products/combo-5-banh-trang-bo-i201082796-s251207957.html?search=1,201082796,BÁNH TRÁNG BẾN TRE,Snack Đồ ăn vặt,COMBO 5 BÁNH TRÁNG BƠ ,60.000 ₫,PY HOUSE,5 miếng bánh tráng to bằng bàn tay  
lazada.vn,https://www.lazada.vn/products/banh-quy-sot-duong-nau-trung-muoi-dai-loan-cuc-ngon-180gr-ncfoodvn-i216342200-s271095691.html?search=1,216342200,EOM,Snack Đồ ăn vặt,Bánh Quy Sốt Đường Nâu Trứng Muối Đài Loan Cực Ngon 180gr (NCFOODVN),65.000 ₫,NCFOODVN,Bánh quy mini xốp giòn kẹp lớp nhân trứng muối dẻo mix đường nâu cực lạ miệng. 
lazada.vn,https://www.lazada.vn/products/tui-zip-cao-cap-1kg-banh-gau-nhan-kem-thien-hong-gion-tan-thom-ngon-i219039975-s274958352.html?search=1,219039975,OEM,Snack Đồ ăn vặt,Túi Zip Cao cấp 1Kg Bánh Gấu Nhân Kem THIÊN HỒNG Giòn Tan Thơm Ngon,99.000 ₫,4Foodee,Bánh gấu nhân kem là món ăn vặt được nhiều người yêu thích 
lazada.vn,https://www.lazada.vn/products/mit-say-hang-vun-500gr-i205692008-s256038466.html?search=1,205692008,No Brand,Snack Đồ ăn vặt,Mít sấy hàng vụn 500gr,35.000 ₫,Bách Hóa An Nhiên,M&iacute;t sấy h&agrave;ng vụn 
lazada.vn,https://www.lazada.vn/products/ngo-my-dung-no-bap-rang-bo-1kg-chinh-hieu-i209047882-s260171608.html?search=1,209047882,OEM,Snack Đồ ăn vặt,Ngô mỹ dùng nổ bắp rang bơ  1kg chính hiệu,31.000 ₫,ZjnMart,"- Tạo món mời khách đến nhà dịp tết vừa lạ vừa tiết kiệm Bước1 Rửa lòng nồi cơm điện thật sạch và để cho thật khô. Việc này giúp làm giảm thời gian làm nóng nồi đồng thời để món bắp rang bơ được nổ đều và ngon hơn. Bước2 Tiếp theo, cho 10ml dầu ăn vào nồi cơm điện và gạt nút sang chế độ Cook (Nấu) trong khoảng 1 phút rồi cho 50g bơ vào và đậy nắp nồi lại. Cứ khoảng 2 phút, bạn mở nắp nồi kiểm tra và chắc chắn rằng bơ phải tan hết thì mới có thể tiếp tục làm công đoạn tiếp theo. Bước3 Khi bơ đã tan hết, chuyển nồi cơm điện sang chế độ Warm (Hâm nóng) rồi cho bắp hột vào nồi, đảo đều để bắp ngấm dầu ăn và bơ. Đậy nắp nồi lại đồng thời gạt nồi sang chế độ Cook và đợi khoảng 1 phút. Sau đó mở nồi và đảo đều thêm lần nữa rồi đậy nắp lại. Khi bắp bắt đầu nổ thì dùng đũa dài đảo đều để bắp được nổ đều tới khi tiếng nổ đều và ngưng hẳn. Để bắp không bắn tung tóe ra xung quanh, bạn nên chuẩn bị một cái nắp có đường kính bằng lòng nồi cơm điện và có lỗ ở giữa để có thể dễ dàng cho đũa vào đảo bắp. Bước4 Khi tiếng nổ ngưng hẳn cũng là lúc hoàn thành. Cho bắp rang bơ ra khay rộng và để nguội là có thể thưởng thức. "
lazada.vn,https://www.lazada.vn/products/tui-ngo-my-dung-no-bap-rang-bo-1kg-i217676734-s272803244.html?search=1,217676734,OME,Snack Đồ ăn vặt,Túi ngô mỹ dùng nổ bắp rang bơ 1kg,35.000 ₫,sỉ mỹ phẩm 0932012011,ban  
lazada.vn,https://www.lazada.vn/products/24-goi-my-tom-enaak-i247990068-s323512959.html?search=1,247990068,No Brand,Snack Đồ ăn vặt,24 Gói mỳ tôm ENAAK,105.000 ₫,JK86 Shop,"Xuất xứ: IndonesiaVị Gà cay ngon tuyệt.Sợi mì giòn giòn, cay cay ngọt ngọt, Ăn như bánh snack.... Nhờ em này chống đói những lúc chúng ta bận việc, làm biếng đi mua đồ ăn sáng, ăn vặt giờ xế chiều trong giờ làm, xem bóng đá ..... Tiết kiệm thời gian, chi phí, ko phải nấu nướng....chỉ cần xé bịch snack này là ta đã xơi được ngay và lun  1 hộp 24 gói,  "
lazada.vn,https://www.lazada.vn/products/khoai-lang-deo-dac-san-da-lat-500g-i239676422-s306120786.html?search=1,239676422,No Brand,Snack Đồ ăn vặt,KHOAI LANG DẺO-ĐẶC SẢN ĐÀ LẠT -500G,75.000 ₫,NGOCPHUC DALAT JAM,"Mô tả sản phẩmĐược chế biến thủ công theo quy trình chuẩn từ những củ Khoai lang mật tươi ngon đặc trưng của vùng đất Đà Lạt, Khoai lang dẻo Đà Lạt xứng đáng là món quà không thể bỏ qua dành cho bất cứ du khách nào từng đến Đà Lạt. "
lazada.vn,https://www.lazada.vn/products/hat-chia-uc-organic-chia-seeds-1kg-i100263632-s100318904.html?search=1,100263632,Chia Australia,Snack Đồ ăn vặt,Hạt Chia Úc Organic Chia Seeds 1kg ,115.000 ₫,BonCosmetics,Hạt Chia Úc Giàu Vitamin và Omega 
lazada.vn,https://www.lazada.vn/products/combo-1kg-hat-dieu-rang-muoi-hang-vo-i207497818-s258019711.html?search=1,207497818,OEM,Snack Đồ ăn vặt,Combo 1kg hạt điều rang muối hàng vỡ,140.000 ₫,Bách Hóa An Nhiên,Sản phẩm chất lượng 
lazada.vn,https://www.lazada.vn/products/combo-2kg-trai-cay-say-thap-cam-hang-vun-i200033945-s250046407.html?search=1,200033945,No Brand,Snack Đồ ăn vặt,Combo 2kg trái cây sấy thập cẩm hàng vụn,99.000 ₫,Bách Hóa An Nhiên,"Combo 2kg trái cây sấy thập cẩm hàng vụn. Được đóng vào 4 túi zip bạc 500gr/gói, "
lazada.vn,https://www.lazada.vn/products/dua-sap-giong-tra-vinh-combo-10-cay-i247778973-s322826055.html?search=1,247778973,No Brand,Snack Đồ ăn vặt,Dừa Sáp Giống Trà Vinh combo 10 cây,570.000 ₫,Đặc Sản Big S,Đặc Sản Big S - Chuyên Sỉ và Lẻ trái dừa sáp Cầu Kè và cây giống dừa sáp Dừa sáp trồng nhà 
lazada.vn,https://www.lazada.vn/products/sau-bao-tu-gion-cay-500gr-i229243804-s290771319.html?search=1,229243804,No Brand,Snack Đồ ăn vặt,Sấu Bao Tử Giòn Cay 500gr,65.000 ₫,Mỹ Phẩm NC,"Quả sấu tươi cay là sự kết hợp đầy tinh tế của những hương vị ô mai nổi tiếng. Một chút cay của ớt cộng với vị ngọt lịm của mía đường…cứ thế hoà tan, ngấm trọn vào từng lớp sấu chua cay giòn ngọt . Đó không chỉ là hương vị ô mai mà còn là hương vị của đất trời hà thành. "
lazada.vn,https://www.lazada.vn/products/me-ruot-xi-muoi-thai500gr-i170696059-s186652462.html?search=1,170696059,Ăn vặt lily,Snack Đồ ăn vặt,ME RUỘT XÍ MUỘI THÁI(500GR),90.000 ₫,Phố ăn vặt,"TheoBoldsky, me được sử dụng như chất khử trùng giúp chữa lành vết thương và ngăn ngừa nhiễm trùng lây lan trong cơ thể.Nước súc miệng chế xuất từ trái me giúp ngừa đau rát cuống họng. Đắp thịt me lên vết thương bị viêm tấy sẽ có kết quả tốt. Nước sắc từ trái me còn giúp khử trùng đường ruột.Me chứa khá nhiều chất niacin, một loại vitamin B rất quan trọng với sức khỏe. Chất này có thể giúp giảm cholesterol xấu và tăng lượng cholesterol tốt trong cơ thể. Nhờ vậy, loại quả này còn giúp tăng cường sức khỏe của timMe cũng là một trong những loại trái cây chứa nhiều chất xơ có tác dụng điều hòa nhu động ruột, nhuận tràng tự nhiên mà không gây tác dụng phụ. Do đó, bổ sung me vào thực đơn hàng ngày có thể ngăn ngừa táo bón rất hiệu quả. "
lazada.vn,https://www.lazada.vn/products/combo-20-banh-mix-20-vi-sieu-hit-i245157249-s314151633.html?search=1,245157249,Đài Loan,Snack Đồ ăn vặt,COMBO 20 BÁNH MIX 20 VỊ SIÊU HIT,105.000 ₫,shop TTT,Bánh siêu ngon và mềm 
lazada.vn,https://www.lazada.vn/products/nho-kho-my-sunview-raisins-thap-cam-425g-i247706336-s322478584.html?search=1,247706336,Sunview Raisins,Snack Đồ ăn vặt,Nho Khô Mỹ Sunview Raisins Thập Cẩm 425g,125.000 ₫,BonCosmetics,Cung cấp protein; canxi; sắt; năng lượng cần thiết cho cơ thể. 
lazada.vn,https://www.lazada.vn/products/banh-yen-mach-trang-han-quoc-400g-ncfoodvn-i215700410-s270264018.html?search=1,215700410,Hàn Quốc,Snack Đồ ăn vặt,BÁNH YẾN MẠCH TRẮNG HÀN QUỐC 400G (NCFOODVN),35.000 ₫,NCFOODVN,Bánh yến mạch Hàn Quốc premium quality organic 400g -BỔ DƯỠNG - RẤT NGON 
lazada.vn,https://www.lazada.vn/products/rong-bien-say-toi-muoi-tom-chu-tieu-50g-i205894113-s256261160.html?search=1,205894113,Chú Tiểu,Snack Đồ ăn vặt,Rong Biển Sấy Tỏi Muối Tôm Chú Tiểu (50g),28.000 ₫,Tada Foods,Độ giòn dai vừa phải của rong sau khi sấy 
