Domain,Url,Product_id,Time,Rating,Comment
yes24.vn,https://www.yes24.vn/bo-ni-da-ca-in-khung-long-ardilla-04bw2017-p1949929.html,1949929,2018-09-12_18-05-50,5,Chất lượng sản phẩm tốt. Chỉ có điều sze hơi ngắn
yes24.vn,https://www.yes24.vn/bo-ni-da-ca-in-khung-long-ardilla-04bw2017-p1949929.html,1949929,2018-09-07_12-09-04,5,"hình dễ thương, vải da cá mềm mại, ko biết mặc lâu có bị xù lông ko"
yes24.vn,https://www.yes24.vn/honeydeal5-binh-sua-thuy-tinh-cao-cap-240ml-size-m-basilic-babi150-p1735633.html,1735633,2018-03-16_22-14-49,5,Hay va rat tien ich
yes24.vn,https://www.yes24.vn/dua-cho-be-tap-anku3012-p1295036.html,1295036,2015-07-24_16-20-51,5,Bé m rất thích
yes24.vn,https://www.yes24.vn/dua-cho-be-tap-anku3012-p1295036.html,1295036,2015-07-24_16-20-33,5,Sp tốt màu đẹp
yes24.vn,https://www.yes24.vn/quan-boi-be-trai-mau-den-hoa-tiet-soc-trang5006704088-p1084776.html,1084776,2018-07-23_15-44-02,5,Quần đẹp nhúng size nhỏ quá
yes24.vn,https://www.yes24.vn/quan-boi-be-trai-mau-den-hoa-tiet-soc-trang5006704088-p1084776.html,1084776,2016-06-16_18-40-54,5,Đã nhận hàng sp giống hình
yes24.vn,https://www.yes24.vn/quan-boi-be-trai-mau-den-hoa-tiet-soc-trang5006704088-p1084776.html,1084776,2015-04-10_14-33-37,5,"yes giao nham kieu, hic, nhung mac cong di doi, thoi thi dung size xai do vay"
yes24.vn,https://www.yes24.vn/quan-boi-be-trai-mau-den-hoa-tiet-soc-trang5006704088-p1084776.html,1084776,2014-03-20_08-31-50,5,"Bé 5 tuổi, 22kg mặc size nào đc?"
yes24.vn,https://www.yes24.vn/quan-boi-be-trai-mau-xanh-song-bien5006702088-p1084779.html,1084779,2018-06-16_20-22-11,5,"quần đẹp, ôm, con m 24kg mặc size 4"
yes24.vn,https://www.yes24.vn/quan-boi-be-trai-mau-xanh-song-bien5006702088-p1084779.html,1084779,2018-01-05_09-56-43,5,"Vai hoi mong, mau dep"
yes24.vn,https://www.yes24.vn/quan-boi-be-trai-mau-xanh-song-bien5006702088-p1084779.html,1084779,2016-11-07_09-34-47,5,"Vải dẹp, size 3 thì chật so với bé 5.5 tuổi 20kg"
yes24.vn,https://www.yes24.vn/quan-boi-be-trai-mau-xanh-song-bien5006702088-p1084779.html,1084779,2015-11-02_10-37-44,5,SP ok
yes24.vn,https://www.yes24.vn/quan-boi-be-trai-mau-xanh-song-bien5006702088-p1084779.html,1084779,2015-06-05_09-45-44,5,"quần y như hình, tuy nhiên số 2 hơi chật với bé nhà mình 5 tuổi 17 kg, có lẽ số 3 sẽ vừa"
yes24.vn,https://www.yes24.vn/ao-tam-be-gai-nen-trang-hoa-nhi-vien-vang-9100902285-p1293287.html,1293287,2015-11-05_21-10-12,5,Da mua cho con gai . Rát de thuong
yes24.vn,https://www.yes24.vn/binh-nuoc-bang-nhua-hello-kitty_bag-400-ml-lkt612b-p1139558.html,1139558,2018-11-26_22-05-37,5,"Bình đẹp y hình, rất phù hợp cho bé và tiện sử dụng mọi nơi vì ko lo tràn"
yes24.vn,https://www.yes24.vn/binh-nuoc-bang-nhua-hello-kitty_bag-400-ml-lkt612b-p1139558.html,1139558,2017-07-14_12-21-38,5,chọn nhầm lấy size hơi nhỏ
yes24.vn,https://www.yes24.vn/khoa-tu-lanhku5351-p1295067.html,1295067,2018-11-30_14-04-34,5,Sao 1 ngay be da mo dc
yes24.vn,https://www.yes24.vn/khoa-tu-lanhku5351-p1295067.html,1295067,2016-03-22_14-58-41,5,
yes24.vn,https://www.yes24.vn/khoa-tu-lanhku5351-p1295067.html,1295067,2016-01-07_23-04-41,5,Sp rất tiện dụng. Bé ko mở tủ được.
yes24.vn,https://www.yes24.vn/khoa-tu-lanhku5351-p1295067.html,1295067,2015-10-20_10-13-03,5,"da nhan san pham, hai long.................."
yes24.vn,https://www.yes24.vn/dinh-duong-dong-lo-le-williams-125g-an-toan-voi-tre-co-nguy-co-di-ung-thuc-an-cao-hipp-4262-p1567365.html,1567365,2018-08-15_10-45-50,5,Đóng gói cẩn thận
yes24.vn,https://www.yes24.vn/dinh-duong-dong-lo-le-williams-125g-an-toan-voi-tre-co-nguy-co-di-ung-thuc-an-cao-hipp-4262-p1567365.html,1567365,2018-07-02_17-18-20,5,"Thơm, ngon, bé thích"
yes24.vn,https://www.yes24.vn/dinh-duong-dong-lo-le-williams-125g-an-toan-voi-tre-co-nguy-co-di-ung-thuc-an-cao-hipp-4262-p1567365.html,1567365,2018-05-04_20-17-02,5,Yes đóng gói cẩn thận
yes24.vn,https://www.yes24.vn/dinh-duong-dong-lo-le-williams-125g-an-toan-voi-tre-co-nguy-co-di-ung-thuc-an-cao-hipp-4262-p1567365.html,1567365,2015-10-12_12-33-57,5,Đã nhận dc hàng.chưa dùng.có gì nhận xét sau.
yes24.vn,https://www.yes24.vn/dinh-duong-dong-lo-le-williams-125g-an-toan-voi-tre-co-nguy-co-di-ung-thuc-an-cao-hipp-4262-p1567365.html,1567365,2015-05-09_13-39-57,5,"Ngon, thơm rất dễ ăn phù hợp với trẻ giai đoạn ăn dặm."
yes24.vn,https://www.yes24.vn/quan-boi-be-trai-soc-trang-den-5006702088-p1293272.html,1293272,2017-03-11_07-12-05,5,Đã nhận hàng. Quần đẹp có dây rút phía trong. Tks Yes24!
yes24.vn,https://www.yes24.vn/bot-dinh-duong-sua-kieu-mach-250g2917-p1567347.html,1567347,2018-09-18_11-01-29,5,Hài lòng với sản phẩm.
yes24.vn,https://www.yes24.vn/bot-dinh-duong-sua-kieu-mach-250g2917-p1567347.html,1567347,2017-01-07_16-07-16,5,Mình hài lòng với sản phẩm
yes24.vn,https://www.yes24.vn/bot-dinh-duong-sua-kieu-mach-250g2917-p1567347.html,1567347,2016-07-07_22-32-20,5,Nhận hàng rồi.Mua trên yes wa rẻ nhờ có coupon và yes monney
yes24.vn,https://www.yes24.vn/ty-ngam-khong-khi-cho-be-06-thang-tuoi-vi-don17813-p1568017.html,1568017,2018-11-23_16-38-35,5,Sản phẩm tốt
yes24.vn,https://www.yes24.vn/nuoc-tam-250mlx3-chai-daospa-mamatccs-p1574245.html,1574245,2016-03-02_22-16-04,5,Khi nào sản phẩm mới có hàng lại vậy Yes ơi?
yes24.vn,https://www.yes24.vn/nuoc-tam-250mlx3-chai-daospa-mamatccs-p1574245.html,1574245,2015-09-08_12-37-18,5,"Da nhan duoc hang, chua dung nhung mau ma, dong goi rat dep va yen tam"
yes24.vn,https://www.yes24.vn/nuoc-tam-250mlx3-chai-daospa-mamatccs-p1574245.html,1574245,2015-08-10_15-21-32,5,"đã nhận đc hàng, thấy nhiều ng dùng khen nên mua dùng thử"
yes24.vn,https://www.yes24.vn/binh-sua-pp-mo-phong-tu-nhien-125ml-don-69013-p1568043.html,1568043,2018-11-23_16-38-02,5,Sản phẩm tốt
yes24.vn,https://www.yes24.vn/tui-chuom-nong-fashy-boc-long-cuu-mau-do-dam-6530-42-p1704641.html,1704641,2018-11-13_16-09-05,5,"Mua voi gia 267k, rat re so voi cac noi khac. Sp tot, da mua 3 cai roi"
yes24.vn,https://www.yes24.vn/tui-chuom-nong-fashy-boc-long-cuu-mau-do-dam-6530-42-p1704641.html,1704641,2018-06-19_15-46-15,5,"túi đẹp, dùng tốt"
yes24.vn,https://www.yes24.vn/goi-chong-bep-dau-babymoov-lovenest-xanh-lo-bm14301-p1706541.html,1706541,2018-03-29_18-28-54,5,Gối rất xinh
yes24.vn,https://www.yes24.vn/goi-chong-bep-dau-babymoov-lovenest-xanh-lo-bm14301-p1706541.html,1706541,2017-10-04_10-23-24,1,Lâu quá k biết tn
yes24.vn,https://www.yes24.vn/bo-boi-be-trai-lan-hanh-mau-xanh-21042-p1706149.html,1706149,2018-06-16_20-21-57,5,"sp đẹp, dày dặn, con m 24kg mặc size 4"
yes24.vn,https://www.yes24.vn/bo-boi-be-trai-lan-hanh-mau-xanh-21042-p1706149.html,1706149,2018-01-20_22-54-18,5,"Sp đẹp, thun tốt"
yes24.vn,https://www.yes24.vn/dinh-duong-dong-lo-rau-chan-vit-khoai-tay-va-sua-hipp-125g-4003-p1716943.html,1716943,2016-10-19_15-50-04,5,Rau chân vịt k ngon bằng dinh dưỡng trái cây
yes24.vn,https://www.yes24.vn/sua-tam-goi-danh-cho-tre-em-sodico-chiet-xuat-hoa-chuoi-ngoc-va-lo-hoi-500ml-p1717939.html,1717939,2018-11-15_23-01-53,5,Đã nhận hàng. Sữa tắm mùi hơi hắc
yes24.vn,https://www.yes24.vn/bo-lap-rap-tram-canh-sat-tuan-tra-tren-bien-sluban-m38b1200-p1772768.html,1772768,2018-11-30_15-11-26,5,Hàng rất đẹp
yes24.vn,https://www.yes24.vn/bo-lap-rap-tram-canh-sat-tuan-tra-tren-bien-sluban-m38b1200-p1772768.html,1772768,2017-02-13_16-00-49,5,"đã nhận hàng, con rất thích. Giá giảm quá tốt :)"
yes24.vn,https://www.yes24.vn/bo-lap-rap-tram-sua-xe-sluban-m38b2500-p1772776.html,1772776,2018-11-30_15-11-48,5,Hàng rất đẹp
yes24.vn,https://www.yes24.vn/goi-chong-bet-dau-lovenest-babymoov-mau-ghi-bm14299-p1749471.html,1749471,2017-06-21_19-07-57,5,"Gối êm, vải mềm, hàng tốt như mong đợi!"
yes24.vn,https://www.yes24.vn/bo-lap-rap-can-ho-lemy-queenies-sluban-m38b0572-p1772744.html,1772744,2018-11-30_15-12-14,5,Hàng quá đẹp
yes24.vn,https://www.yes24.vn/gel-danh-rang-100-thien-nhien-vi-dau-rung-37-tuoi-50ml-organic-toothpaste-raspberry-azeta-gdr004-p1799990.html,1799990,2017-12-06_11-11-07,5,"mùi khá dễ chịu, để cho bé xài thử"
yes24.vn,https://www.yes24.vn/giay-sneaker-geox-thieu-nien-j-sukie-gc-j723gc-ivory-8051516598705-p1821005.html,1821005,2018-11-10_10-06-35,5,"Giầy đẹp, giao hàng nhanh, rất hài lòng."
yes24.vn,https://www.yes24.vn/do-bo-hoa-vien-xanh-ngoc-1020kg-cuckeo-hc-737-p1850374.html,1850374,2018-11-17_04-32-52,5,Dễ thương!!
yes24.vn,https://www.yes24.vn/dau-tram-sat-khuan-giu-am-bao-nhien-50ml-893-8509218171-p1831253.html,1831253,2018-08-11_11-30-31,5,Sp đóng gói kỹ. Giao hành chậm.
yes24.vn,https://www.yes24.vn/dau-tram-sat-khuan-giu-am-bao-nhien-50ml-893-8509218171-p1831253.html,1831253,2017-10-23_13-22-33,5,đả nhận sản phẩm tốt
yes24.vn,https://www.yes24.vn/dau-tram-sat-khuan-giu-am-bao-nhien-50ml-893-8509218171-p1831253.html,1831253,2017-09-28_15-36-04,5,"sp tôt, đóng gói cẩn thận"
yes24.vn,https://www.yes24.vn/dam-hoa-nhi-vien-tim-gai-nut-truoc-phoi-nhieu-tang-1725kg-cuckeo-hc-722-p1839832.html,1839832,2018-01-05_16-45-10,5,Đã nhận được hàng. Cảm ơn
yes24.vn,https://www.yes24.vn/tui-xong-mat-thao-duoc-wonmom-200g-m003-p1857281.html,1857281,2018-05-04_16-18-45,5,"Dùng khá thơm, tác dụng chưa rõ rệt."
yes24.vn,https://www.yes24.vn/dam-duoi-ca-tay-bo-gai-nut-truoc-1016kg-cuckeo-hc-776-p1870158.html,1870158,2018-08-10_09-28-21,4,"đầm đẹp , vải min, đường may chất , nhung hơi bùn chút xíu vì đuôi áo có vế ố giặt ko ra.hix"
yes24.vn,https://www.yes24.vn/dam-duoi-ca-tay-bo-gai-nut-truoc-1016kg-cuckeo-hc-776-p1870158.html,1870158,2018-01-16_14-11-50,5,Tặng bé nhỏ ở nhà...
yes24.vn,https://www.yes24.vn/binh-uong-nuoc-pigeon-50ml-d11151100-p1884483.html,1884483,2018-08-16_12-01-14,5,Chưa dùng tới cho bé nhưng giá tốt nên mình mua
yes24.vn,https://www.yes24.vn/binh-uong-nuoc-pigeon-50ml-d11151100-p1884483.html,1884483,2018-04-13_13-58-10,5,hàng giống hình
yes24.vn,https://www.yes24.vn/binh-uong-nuoc-pigeon-50ml-d11151100-p1884483.html,1884483,2018-03-03_09-26-00,5,Hàng giống hình
yes24.vn,https://www.yes24.vn/binh-uong-nuoc-pigeon-50ml-d11151100-p1884483.html,1884483,2018-01-23_23-48-51,5,"Hài lòng, sản phẩm giống hình"
yes24.vn,https://www.yes24.vn/combo-4-ao-cot-day-so-sinh-tay-ngan-so-1-vuon-xuan-5051-p1884588.html,1884588,2018-03-14_17-10-03,5,"đã nhận hàng, hàng đẹp giá tốt"
yes24.vn,https://www.yes24.vn/giay-vai-be-gai-bitas-mau-xanh-duong-gvbg60-p1886189.html,1886189,2018-11-16_19-18-06,5,"Giầy đẹp, thanks yes"
yes24.vn,https://www.yes24.vn/xe-doi-mau-hot-wheels-bhr15-p1893321.html,1893321,2018-01-22_10-16-38,5,gia nay la cho 1 chiec xe hay may chiec vay
yes24.vn,https://www.yes24.vn/sua-nan-3-optipro-900g-p1912421.html,1912421,2018-09-02_11-06-04,5,"Hang chinh hang, chat lượng"
yes24.vn,https://www.yes24.vn/bo-ao-ngan-tay-cho-be-gau-koala-bebe-p1921188.html,1921188,2018-10-04_09-59-32,5,"vải mềm nhẹ, rất dễ thương"
yes24.vn,https://www.yes24.vn/bo-ao-ngan-tay-cho-be-gau-koala-bebe-p1921188.html,1921188,2018-06-17_22-13-11,5,"Còn size nhỏ thôi chứ nếu ko mua mấy bộ cho bé mặc tới lớn :)) Dễ thương quá chừng, chất lượng tốt, tag mạc đều xịn"
yes24.vn,https://www.yes24.vn/bo-ao-ngan-tay-cho-be-gau-koala-bebe-p1921188.html,1921188,2018-06-11_18-54-00,3,"Bộ đồ đẹp, dễ thương, nhưng đặt size 80 nhưng lại nhận được size 73. Túi nilon xuề xòa ko đồng bộ với các bộ cùng hãng đặt cùng khác. Hơi thất vọng."
yes24.vn,https://www.yes24.vn/bo-ao-ngan-tay-cho-be-gau-koala-bebe-p1921188.html,1921188,2018-06-07_15-13-13,5,đả nhận vải tốt mềm mịt
yes24.vn,https://www.yes24.vn/bo-ao-ngan-tay-cho-be-gau-nau-bebe-p1921189.html,1921189,2018-05-16_14-26-56,5,"Đẹp, dễ thương"
yes24.vn,https://www.yes24.vn/set-do-ao-ngan-tay-cho-be-bebe-ca-voi-p1919832.html,1919832,2018-05-29_11-02-38,5,Đồ như hình size 110 bé cao 1m năng dưới 18-20kg thì mặc thoải mái nhé.
yes24.vn,https://www.yes24.vn/set-do-ao-ngan-tay-cho-be-bebe-ca-voi-p1919832.html,1919832,2018-05-28_16-37-04,5,"do dep , nhu hinh"
yes24.vn,https://www.yes24.vn/set-do-ao-ngan-tay-cho-be-bebe-ca-voi-p1919832.html,1919832,2018-05-16_15-17-57,5,giao hàng lâu
yes24.vn,https://www.yes24.vn/set-do-ao-ngan-tay-cho-be-bebe-ca-voi-p1919832.html,1919832,2018-05-10_14-31-27,5,Lần này biết có giao đúng size và mầu không đây
yes24.vn,https://www.yes24.vn/ngu-coc-an-lien-raffertys-garden-vi-le-tao-que-120g-9340156000518-p1924904.html,1924904,2018-11-02_11-32-12,5,Hàng rất tốt. Đã mua lại lần 2 cho bé.
yes24.vn,https://www.yes24.vn/ngu-coc-an-lien-raffertys-garden-vi-le-tao-que-120g-9340156000518-p1924904.html,1924904,2018-11-01_09-34-07,5,Hàng tốt. Rất thích
yes24.vn,https://www.yes24.vn/ngu-coc-an-lien-raffertys-garden-vi-gao-ngu-coc-le-chuoi-xoai-120g-9340156000501-p1924905.html,1924905,2018-11-02_11-28-51,5,Sản phẩm rất tốt
yes24.vn,https://www.yes24.vn/thanh-banh-raffertys-garden-vi-viet-quat-chuoi-tao-128g-9421901088422-p1924914.html,1924914,2018-11-14_15-19-15,5,Bánh ngon tuyệt. Chua chua ngọt ngọt.
yes24.vn,https://www.yes24.vn/ao-tay-ngan-cho-be-oc-de-thuong-bebe-p1925587.html,1925587,2018-10-26_16-20-52,5,"Da nhan hang, do dep"
yes24.vn,https://www.yes24.vn/honeydeal1-san-pham-phun-nuoc-xshot-01226-p1926646.html,1926646,2018-11-30_15-12-36,5,Súng đẹp chắc chắn
yes24.vn,https://www.yes24.vn/dam-da-caro-burberry-ardilla-04gw2017-p1949923.html,1949923,2018-09-24_09-11-38,5,Đã nhận hàng
yes24.vn,https://www.yes24.vn/dam-da-caro-burberry-ardilla-04gw2017-p1949923.html,1949923,2018-09-14_15-50-14,5,Sp rat dep . Cam on
yes24.vn,https://www.yes24.vn/bo-thun-ba-lo-in-hawai-ardilla-05bs18-p1949904.html,1949904,2018-09-21_11-39-31,5,"Vải cotton mỏng vừa phải, nhưng có vẻ ngắn so với bé 12t"
yes24.vn,https://www.yes24.vn/bo-thun-theu-ca-heo-ardilla-01gw2017-p1949924.html,1949924,2018-10-08_15-44-38,5,"Đẹp, chất, giao hàng nhanh"
yes24.vn,https://www.yes24.vn/bo-thun-theu-ca-heo-ardilla-01gw2017-p1949924.html,1949924,2018-09-24_10-35-34,5,"Sản phẩm dễ thương, vải ok, hài lòng. Thanks Yes!"
yes24.vn,https://www.yes24.vn/ao-thun-be-gai-ardilla-09gs18-p1949910.html,1949910,2018-10-02_02-43-32,5,"Đã nhận hàng, thanks"
yes24.vn,https://www.yes24.vn/ao-thun-be-gai-ardilla-09gs18-p1949910.html,1949910,2018-09-10_13-51-02,5,Hy vong be mac vua . Cam on
yes24.vn,https://www.yes24.vn/quan-jean-be-trai-ardilla-03bw2017-navy-p1965452.html,1965452,2018-10-29_15-42-21,5,"hàng đẹp, mềm, OK."
yes24.vn,https://www.yes24.vn/bo-thun-theu-soc-ardilla-01gw2017-p1949994.html,1949994,2018-09-19_09-08-29,5,"SP đẹp, thun mát, ưng ý mua lần 3"
yes24.vn,https://www.yes24.vn/bo-thun-theu-soc-ardilla-01gw2017-p1949994.html,1949994,2018-09-19_09-08-00,5,"SP đẹp, thun mát, ưng ý mua lần 2"
yes24.vn,https://www.yes24.vn/bo-thun-theu-soc-ardilla-01gw2017-p1949994.html,1949994,2018-09-19_09-07-04,5,"SP đẹp, thun mát, ưng ý"
yes24.vn,https://www.yes24.vn/ao-so-mi-be-trai-ardilla-15ba18-p1965454.html,1965454,2018-10-31_23-39-10,5,"Áo đẹp, màu đẹp"
yes24.vn,https://www.yes24.vn/do-choi-lap-rap-young-toys-tobot-mini-quatran-301057-p1966187.html,1966187,2018-12-01_10-39-58,5,"Sản phẩm đẹp, hài lòng"
yes24.vn,https://www.yes24.vn/giay-sandal-be-trai-bitis-doremon-dtb069622den-mau-den-p1968087.html,1968087,2018-11-28_12-47-25,5,Dép đẹp chắc bitis luôn luôn ok.
yes24.vn,https://www.yes24.vn/co-rua-binh-sua-hai-daus1410-p1393949.html,1393949,2018-07-23_10-54-59,5,"Sp tốt, mua lần 2."
yes24.vn,https://www.yes24.vn/co-rua-binh-sua-hai-daus1410-p1393949.html,1393949,2018-07-10_09-00-01,5,"SP như hình, chắc chắn."
yes24.vn,https://www.yes24.vn/ty-(xl)-thay-chong-day-hoi-sieu-mem-binh-sua-co-chuan-dong-chay-chu-thapp6304-p1620769.html,1620769,2015-11-12_07-01-28,5,"Da nhan duoc hang, san pham chat luong, gia tot"
yes24.vn,https://www.yes24.vn/tui-chuom-nong-fashy-boc-long-cuu-mau-than-6530-21-p1704640.html,1704640,2016-07-10_07-08-43,5,mẹ mình rất thích
yes24.vn,https://www.yes24.vn/do-boi-be-gai-lan-hanh-in-hoa-trang-den-30013-p1705646.html,1705646,2018-06-16_20-23-12,5,"sp dày, dễ thương"
yes24.vn,https://www.yes24.vn/bang-ve-sinh-sieu-tiet-kiem-no-brand-175cm-81-mieng-p1776558.html,1776558,2017-07-07_08-02-53,5,"SP dùng tốt, mình mua size 17.5cm hơi dài, lần sau sẽ mua loại 15cm :)"
yes24.vn,https://www.yes24.vn/bang-ve-sinh-sieu-tiet-kiem-no-brand-175cm-81-mieng-p1776558.html,1776558,2017-04-23_14-43-11,5,Đã nhận đc sản phẩm. Thanks Yes!
