Domain,Url,Product_id,Time,Rating,Comment
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1927582&page=3,1927582,2018-07-26_18-49-37,5,Nhỏ gọn dễ mang theo.
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1927582&page=3,1927582,2018-07-20_11-06-35,5,Dep. Rất thích
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1927582&page=3,1927582,2018-07-18_14-22-42,5,Chất lượng tuyệt vời
yes24.vn,https://www.yes24.vn/noi-tiem-korea-king-15l-ksc15r-p1927996.html,1927996,2018-09-11_11-59-36,5,"Da nhan hang, san pham dep"
yes24.vn,https://www.yes24.vn/noi-com-dien-tu-toshiba-rc18nafvnw-18l-p1930596.html,1930596,2018-11-10_15-30-14,5,Mua lần 2 rồi
yes24.vn,https://www.yes24.vn/may-nuong-banh-mi-lock-lock-morning-toaster-ejb221blu-p1935897.html,1935897,2018-08-18_13-35-43,5,"Da nhan sp, dep"
yes24.vn,https://www.yes24.vn/pin-sac-du-phong-philips-dlp2106gd-10000mah-p1957819.html,1957819,2018-11-17_11-16-36,5,đã nhận được sản phẩm
yes24.vn,https://www.yes24.vn/can-suc-khoe-120-kg-dung-sai-1kg-ts811-p1298340.html,1298340,2018-11-12_12-26-23,5,"đã nhận được sản phẩm,tks yes24 ^^"
yes24.vn,https://www.yes24.vn/can-suc-khoe-120-kg-dung-sai-1kg-ts811-p1298340.html,1298340,2017-09-22_20-44-10,5,"Đã nhận hàng, thanks yes.24"
yes24.vn,https://www.yes24.vn/ban-ui-kho-philipsgc160-p1553742.html,1553742,2018-10-26_14-37-26,5,"sản phẩm tốt, cảm ơn yes"
yes24.vn,https://www.yes24.vn/ban-ui-kho-philipsgc160-p1553742.html,1553742,2018-08-16_14-20-09,5,sp xài được
yes24.vn,https://www.yes24.vn/may-cao-rau-philipsat600-p1555392.html,1555392,2016-08-01_15-22-22,5,de nghi yes 24 xem lai. gia thi truong cua may nay co 1.090.000d chua giam. sao o day ghi den 1.832.000d. co gi khac biet?
yes24.vn,https://www.yes24.vn/may-xay-sua-dau-nanh-kangarookg609-p1592664.html,1592664,2018-10-24_11-21-10,5,"máy chạy tốt, sản phẩm làm ra rất ngon"
yes24.vn,https://www.yes24.vn/may-xay-sua-dau-nanh-kangarookg609-p1592664.html,1592664,2018-09-13_10-53-34,5,máy chạy êm !!!!
yes24.vn,https://www.yes24.vn/may-rua-mat-4d-motion-cleanser-p1607075.html,1607075,2018-04-13_11-30-48,5,Sản phẩm dùng ok.
yes24.vn,https://www.yes24.vn/may-rua-mat-4d-motion-cleanser-p1607075.html,1607075,2015-11-09_10-04-28,5,"đã nhận được hàng, yes giao nhanh, máy dùng tốt, nhưng không có phiếu bảo hành"
yes24.vn,https://www.yes24.vn/may-rua-mat-4d-motion-cleanser-p1607075.html,1607075,2015-11-05_10-51-00,5,sản phẩm này bảo hành thế nào yes ơi
yes24.vn,https://www.yes24.vn/may-rua-mat-4d-motion-cleanser-p1607075.html,1607075,2015-10-31_11-17-50,5,"đã nhận được hàng, yes giao hàng nhanh, bọc gói cần thận"
yes24.vn,https://www.yes24.vn/may-rua-mat-4d-motion-cleanser-p1607075.html,1607075,2015-10-22_19-14-22,5,"Sản phẩm tốt lắm các bạn, có bảo hành 1 năm, giá ưu đãi, giao hàng nhanh, tư vấn nhiệt tình. Vote 5*"
yes24.vn,https://www.yes24.vn/ban-la-kho-sunhouse-shdi1070-p1660724.html,1660724,2018-09-24_10-58-24,5,ĐÃ NHẬN HÀNG. HÀNG TẶNG KO VỀ KỊP YES ĐÃ GỬI BỔ SUNG SAU. RẤT UY TÍN
yes24.vn,https://www.yes24.vn/noi-com-nap-roi-12l-mideamrgm10sa-p1685110.html,1685110,2018-04-14_14-21-04,5,Nồi nhìn đẹp
yes24.vn,https://www.yes24.vn/noi-com-nap-roi-12l-mideamrgm10sa-p1685110.html,1685110,2017-09-30_09-34-08,5,Sản phẩm ok
yes24.vn,https://www.yes24.vn/noi-com-nap-roi-12l-mideamrgm10sa-p1685110.html,1685110,2017-07-08_14-04-33,5,Đã nhận hàng. Rất phù hợp với nhu cầu của gd mình. Nồi nấu rất ổn. Tks!
yes24.vn,https://www.yes24.vn/noi-chien-nuong-khong-dung-dau-korchen-124573-p1725736.html,1725736,2018-07-08_13-17-23,5,"sản phẩm dùng được, nhưng chỉ nướng một bên, muốn chín vàng hai bên phải tắt đi và trở lại bên kia."
yes24.vn,https://www.yes24.vn/noi-chien-nuong-khong-dung-dau-korchen-124573-p1725736.html,1725736,2018-05-28_12-29-39,5,"Sản phẩm vuông vắn, nhìn chắc chắn. Chưa sử dụng nên không biết có tốt không."
yes24.vn,https://www.yes24.vn/noi-chien-nuong-khong-dung-dau-korchen-124573-p1725736.html,1725736,2017-03-27_11-26-50,5,"Đã nhận được sản phẩm, gói ghém cẩn thận, chưa dùng thử nên k bít ra sao, à, còn có 1 cuốn sách hướng dẫn chế biến vài món!!"
yes24.vn,https://www.yes24.vn/noi-chien-nuong-khong-dung-dau-korchen-124573-p1725736.html,1725736,2017-03-22_10-36-31,5,"sản phẩm dùng ok, đã nướng bánh và rán thịt thử"
yes24.vn,https://www.yes24.vn/noi-chien-nuong-khong-dung-dau-korchen-124573-p1725736.html,1725736,2017-02-02_04-57-21,5,cung ram duoc
yes24.vn,https://www.yes24.vn/may-cat-rau-cu-va-lam-kem-ariranglife-do-esialvc02s-p1741344.html,1741344,2018-11-28_15-49-26,3,"San pham su dung cung ok, nhung trang web de la noi sx tai VN , nhung khi nhan san pham thi de sx tai TQ, sau ky vay"
yes24.vn,https://www.yes24.vn/may-xay-braun-mq-5000-soup-vario-750w-p1762891.html,1762891,2018-11-29_16-12-33,5,Chất lượng sản phẩm tuyệt vời
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2018-08-29_19-31-39,5,Đã nhận rất ok
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2018-08-25_14-43-02,5,"Da nhan, dep, chắc chan. Ok"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2018-08-11_09-16-25,5,Hàng đẹp khá ok
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2018-08-07_10-01-47,5,"Đã nhận, Bình thủy đẹp"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2018-07-02_14-01-16,5,"hàng đẹp, nhìn chắc chắn, gọn gàng"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2018-06-11_14-37-05,5,"Giao hàng nhanh, chất lượng thì chưa biết"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2018-06-04_11-19-53,5,Hôm nay vẫn chưa nhận được hàng
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2018-05-24_16-00-53,5,Yes24 giao hàng nhanh quá. Mình mới đặt sáng mà chiều đã nhận tin nhắn đang giao hàng.
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2018-05-12_13-51-39,5,Hàng đẹp mới sử dụng nên chưa biết độ bền ra sao
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2018-03-12_21-22-33,5,"Màu đẹp, tổng thể dùng tốt"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2018-02-10_09-26-41,5,"đã nhận được hàng, giao hàng nhanh"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2018-01-30_08-55-06,5,Có lịch của yes dùng rồi
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2018-01-25_09-35-45,5,hàng đẹp chất lượng mua lần thứ 2 rồi
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2017-12-15_16-42-44,5,"Đã nhận hàng, yes giao nhanh, ưng ý, ko biết chất lượng thế nào."
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2017-11-10_12-38-48,5,"đã nhận hàng, ko biết có bền ko thoy ah."
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2017-09-13_19-06-17,5,"Đã nhận đc sản phẩm rẻ đẹp, giao nhanh rất hài lòng về sp. Tks Yes.24"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2017-09-13_13-51-11,5,"Mới nhận được hàng hôm qua, mới dùng thì thấy tốt, hình thức đẹp nhưng mình không thấy có phiếu bảo hành kèm theo"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2017-08-29_16-49-19,5,Hàng chuẩn... rất ưng ý cảm ơn Yes24
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2017-08-25_16-08-03,5,Đã nhận được hàng.
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2017-08-22_13-44-35,5,"Hàng đẹp, rẻ, vừa lòng khách hàng!"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2017-08-22_03-57-25,5,Mau ma dep va vua tui tien
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2017-08-02_13-41-35,5,"Đã nhận hàng, hàng tốt giá rẻ"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1762894&page=5,1762894,2017-07-31_09-34-54,5,"bình đẹp, giá quá rẻ, hàng chính hãng, mình hài lòng"
yes24.vn,https://www.yes24.vn/tai-nghe-bluetooth-texet-bh02-p1794003.html,1794003,2017-06-24_14-50-07,5,Sản phẩm ok
yes24.vn,https://www.yes24.vn/dong-ho-thong-minh-sotate-sa1-mau-den-p1803081.html,1803081,2017-11-20_10-38-52,5,Rất ưng ý!
yes24.vn,https://www.yes24.vn/lo-nuong-dien-10l-sunari-ktto10-p1804048.html,1804048,2017-07-08_10-57-49,5,"mới đổi quà đươc,nhìn xinh"
yes24.vn,https://www.yes24.vn/chuot-khong-day-zadez-m366-p1812925.html,1812925,2018-12-01_15-37-12,5,Chuột rẻ chất lượng khá tốt
yes24.vn,https://www.yes24.vn/am-dun-nuoc-sieu-toc-elmich-17l-kee0698-p1814508.html,1814508,2018-04-01_03-04-18,5,Mẫu mã đơn giản nhưng khi nấu phát ánh đèn màu xanh trên thân bình nhìn rất đẹp.
yes24.vn,https://www.yes24.vn/may-danh-sua-tao-bot-cao-cap-kahchan-ep2188-p1834233.html,1834233,2018-11-22_16-00-46,5,"máy dùng ổn. Đánh bọt sữa và hâm nóng ok nhưng bọt sữa hơi cứng. nhà phân phối hướng dẫn sử dụng rất cụ thể: dán tem, ghi số đt liên lạc lên trên máy... (dù làm vậy hơi mất thẩm mỹ)"
yes24.vn,https://www.yes24.vn/may-pha-ca-phe-mellita-look-iv-mmelivb-p1834792.html,1834792,2018-11-30_20-56-36,5,"giao hàng nhanh, đóng gói chắc chắn, bảo hành đầy đủ"
yes24.vn,https://www.yes24.vn/tai-nghe-nhet-tai-1more-piston-classic-inear-headphones-e1003-p1846688.html,1846688,2018-03-01_20-13-53,4,"Chất lượng âm thanh khá tốt, giọng hát rõ ràng, có chiều sâu. Tuy nhiên thiết kế 2 tai nghe khá kém, không bám tai tốt nếu chưa quen."
yes24.vn,https://www.yes24.vn/dong-ho-sotate-thong-minh-smartwatch-sv8-p1875703.html,1875703,2018-09-13_09-40-37,5,Đã Nhận được hàng
yes24.vn,https://www.yes24.vn/bo-tinh-dau-cam-dien-airwick-aroma-oil-diffuser-awk7438-19ml-p1882286.html,1882286,2018-11-12_11-04-28,5,"Hàng tốt, giao nhanh"
yes24.vn,https://www.yes24.vn/tai-nghe-bluetooth-partron-pbh300-p1889131.html,1889131,2018-01-25_23-21-56,5,Đang chờ hàng về
yes24.vn,https://www.yes24.vn/tai-nghe-bluetooth-partron-pbh300-p1889131.html,1889131,2018-01-08_11-24-26,5,Đang chờ hàng... bạn bè nói dúng rất bền và ổn
yes24.vn,https://www.yes24.vn/tai-nghe-bluetooth-partron-pbh300-p1889131.html,1889131,2018-01-08_11-24-10,5,Đang chờ hàng...
yes24.vn,https://www.yes24.vn/tai-nghe-bluetooth-partron-pbh300-p1889131.html,1889131,2018-01-04_15-55-08,5,Đang chờ ....
yes24.vn,https://www.yes24.vn/bep-hong-ngoai-noble-nbs13-p1890830.html,1890830,2018-11-02_12-01-56,5,Da nhan dc hang . Rat nhanh . gio cho su dung nua. neu ok thì con gì bằng
yes24.vn,https://www.yes24.vn/bep-hong-ngoai-noble-nbs13-p1890830.html,1890830,2018-10-31_05-00-16,5,"Bếp gọn nhẹ, màu sắc sang trọng, thích nút bấm cơ do sợ nút cảm ứng rồi. Không biết xài có bền không."
yes24.vn,https://www.yes24.vn/bep-hong-ngoai-noble-nbs13-p1890830.html,1890830,2018-06-18_15-57-45,5,"Đã nhận được hàng, dùng thấy cũng ổn"
yes24.vn,https://www.yes24.vn/bep-hong-ngoai-noble-nbs13-p1890830.html,1890830,2018-04-06_10-29-50,5,"Bếp có thiết kế rất đẹp, tối giản, dễ sử dụng, dễ dàng vệ sinh ngay cả khi đang nấu...thích nhất có chế độ hẹn giờ không lo quên, sản phẫm còn được bảo hành lâu. tuyệt vời"
yes24.vn,https://www.yes24.vn/bep-hong-ngoai-noble-nbs13-p1890830.html,1890830,2018-04-06_10-23-09,5,"Bếp nhỏ gọn, nấu nhanh, dễ sử dụng, nói chung là tốt"
yes24.vn,https://www.yes24.vn/may-lam-trung-cuon-egg-master-xanh-la-p1897420.html,1897420,2018-07-18_08-56-59,5,Đã ghi giao hàng nhưng tôi chưa nhận được sản phẩm
yes24.vn,https://www.yes24.vn/ban-ui-hoi-nuoc-dang-dung-locklock-eni211-p1901535.html,1901535,2018-10-29_22-06-58,5,"da nhan hang ,going hinh"
yes24.vn,https://www.yes24.vn/may-xay-sinh-to-taka-tke506a-mk-p1905164.html,1905164,2018-06-19_09-57-56,5,"mình đã nhận được sp rồi, cảm ơn YES"
yes24.vn,https://www.yes24.vn/may-xay-sinh-to-taka-tke506a-mk-p1905164.html,1905164,2018-05-25_11-36-09,5,"Da nhan,bo san pham nho nhan tien dung"
yes24.vn,https://www.yes24.vn/o-cam-noi-dai-comet-ces2503-p1907655.html,1907655,2018-06-02_13-10-32,5,"Cắm điện, bật 5 công tắc đèn báo sáng đỏ, vào điện tốt, có màng bảo vệ lổ cắm chống bị giựt ổn. Nhưng công tắc khó nhấn bật điện."
yes24.vn,https://www.yes24.vn/noi-chien-khong-dau-32l-texet-af612-p1909783.html,1909783,2018-10-22_10-33-52,5,"hàng đóng gói cẩn thận, dùng khá ổn. Giao thiếu hóa đơn VAT và quà tặng"
yes24.vn,https://www.yes24.vn/noi-chien-khong-dau-32l-texet-af612-p1909783.html,1909783,2018-04-15_14-53-56,5,"Giá rẻ, dùng tốt, đáy bị móp đó VC."
yes24.vn,https://www.yes24.vn/may-lam-toi-den-da-chuc-nang-mishio-mk-10-p1911446.html,1911446,2018-12-01_15-39-49,5,"Nhận hàng bị móp méo quá, bọc hàng không tốt, để tối nay về sử dụng xem có bị sao không?"
yes24.vn,https://www.yes24.vn/may-lam-toi-den-da-chuc-nang-mishio-mk-10-p1911446.html,1911446,2018-11-27_11-41-08,5,Hy vọng dùng tốt
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1917008&page=3,1917008,2018-11-14_16-20-26,5,"Đã nhận hàng và thử , có tác dụng thật, máy run nhẹ, rất thoải mái vùng mắt, con cong dung giam bong mat và nếp nhăn thi xai tg mới bít."
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1917008&page=3,1917008,2018-10-09_08-21-36,5,"Đã nhận hàng và test thử khá lâu, có tác dụng thật, máy run nhẹ, rất thoải mái vùng mắt"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1917008&page=3,1917008,2018-09-14_21-37-24,5,đã nhận hàng
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1917008&page=3,1917008,2018-09-07_13-30-02,5,"Đã nhận hàng, náy sử dụng rất thích, nhỏ gọn"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1917008&page=3,1917008,2018-09-05_14-33-16,5,"đã nhận được hàng, mua được với giá khuyến mãi quá đã. Thanks yes!"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1917008&page=3,1917008,2018-09-03_21-21-24,5,"đã nhận hàng, thanks yes, có tem bảo hành hẳn hoi"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1917008&page=3,1917008,2018-08-25_23-20-00,5,Hu hu biết thế mua giá km bây giờ còn khoảng 420k
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1917008&page=3,1917008,2018-08-17_22-33-25,5,"Mua với giá km 593k quá tốt, sp chưa dùng nhiều nên chưa biết hiệu quả"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1917008&page=3,1917008,2018-07-11_19-55-02,5,Hàng nguyên seal. Hi vọng dùng tốt và bền.
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1917008&page=3,1917008,2018-05-19_09-50-41,5,Đã nhận hang. Giá giảm khá sâu của Yes rất tốt
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1917008&page=3,1917008,2018-05-11_11-35-54,5,"MUA VỀ THẤY HÀNG RẤT ĐẸP, MỚI DÙNG HY VỌNG OK"
yes24.vn,https://www.yes24.vn/may-lam-sua-chua-locklock-1000ml-ejy110slv-p1964644.html,1964644,2018-11-30_17-28-20,5,"giao nhanh, sản phẩm đẹp, chất lượng, xài tốt"
yes24.vn,https://www.yes24.vn/may-hap-thuc-pham-da-nang-2-tang-magic-korea-5l-a64-p1927230.html,1927230,2018-10-15_22-17-42,5,"Đóng gói ky giao hang nhanh , chưa sd sp hy vong nhu monh đoi"
yes24.vn,https://www.yes24.vn/may-hap-thuc-pham-da-nang-2-tang-magic-korea-5l-a64-p1927230.html,1927230,2018-07-07_12-15-29,5,HÀNG ĐẸP VÀ RẤT HÀI LÒNG
yes24.vn,https://www.yes24.vn/may-hap-thuc-pham-da-nang-2-tang-magic-korea-5l-a64-p1927230.html,1927230,2018-07-06_08-20-29,5,San pham Magic Korea luc nao cung dep va tot.
yes24.vn,https://www.yes24.vn/noi-tiem-korea-king-3l-ksc30r-p1927997.html,1927997,2018-11-22_10-04-47,3,"Trên hướng dẫn sử dụng: nồi bằng gốm dễ vỡ khi chênh lệch nhiệt độ: nấu xong không được rửa liên, bắt đầu nấu thì không dùng nước nóng. nắm nồi bằng thuỷ tinh không chắc chắn mỏng dính mà không có dấu hiệu gì là chính hãng . ^o^. chắc mua hố rồi"
yes24.vn,https://www.yes24.vn/binh-thuy-dien-5l-locklock-ejk583beg-p1935900.html,1935900,2018-10-02_13-38-06,5,Nhan hang. Binh dep
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1916920&page=3,1916920,2018-07-28_09-34-55,5,Hàng tốt.Giấy bảo hành đầy đủ
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1916920&page=3,1916920,2018-07-27_09-07-32,5,Hàng tốt. Giấy bảo hành đầy đủ
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1916920&page=3,1916920,2018-07-26_11-58-42,5,"đã nhận sp, đóng gói cẩn thận"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1916920&page=3,1916920,2018-07-24_16-00-57,5,Ai chỉ mình nhập mã đi
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1916920&page=3,1916920,2018-07-21_22-33-04,5,Giao nhanh. Đóng gói rất cẩn thận. Chương trình rất hay
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1916920&page=3,1916920,2018-07-12_21-11-02,5,"Giao nhanh, đóng gói cẩn thận. Thanks Yes24!"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1916920&page=3,1916920,2018-07-11_14-28-55,5,Mk mua đc vs 0 đ
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1916920&page=3,1916920,2018-05-14_13-43-17,5,"Sản phẩm đẹp, đóng gói cẩn thận. Thanks!"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1916920&page=3,1916920,2018-05-11_09-14-22,5,Sản phẩm khá tốt
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1916920&page=3,1916920,2018-05-03_05-47-40,5,"Rất đẹp,tay cầm chắc chắn,đóng gói kỹ"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1916920&page=3,1916920,2018-04-27_14-31-56,5,"Da nhan,cam on yes24"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1916920&page=3,1916920,2018-04-22_10-15-15,5,sản phẩm tốt
yes24.vn,https://www.yes24.vn/may-xay-thit-korea-king-15l-kmc9066g-p1927999.html,1927999,2018-10-03_11-54-20,5,"đã nhận được sản phẩm, thử máy chạy êm, máy dễ vệ sinh, rất thích, rất hài lòng."
yes24.vn,https://www.yes24.vn/may-xay-thit-korea-king-15l-kmc9066g-p1927999.html,1927999,2018-10-03_11-33-31,5,"đã nhận được sản phẩm, rất thích, màu đẹp, gói hàng rất cẩn thận"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1557052&page=2,1557052,2018-11-18_08-02-25,5,"tốt, giá rẻ, chất lượng đợi thòi gian"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1557052&page=2,1557052,2018-11-13_22-24-42,5,Hàng đẹp còn sử dụng như thế nào e chưa bt
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1557052&page=2,1557052,2018-10-31_15-26-34,5,"đã nhận hàng, máy xay mạnh, cối thủy tinh dễ vệ sinh, cảm ơn Yes!"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1557052&page=2,1557052,2018-10-31_13-31-55,5,"đã nhận hàng,máy mạnh ,chua thu cai cối nho nen ko bit sao"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1557052&page=2,1557052,2018-10-31_05-44-43,5,"Chưa sử dụng nhưng thấy cối bằng thủy tinh thì yên tâm hơn cối nhựa, cầm hơi nặng."
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1557052&page=2,1557052,2018-10-05_13-50-09,5,"máy mạnh, xay thức uống nhuyễn"
yes24.vn,https://www.yes24.vn/Product/GetProductComment?productNo=1557052&page=2,1557052,2018-09-15_23-52-07,5,Hài lòng với sản phẩm.
