Domain,Url,Product_id,Brand,Category,Model,Price,Seller,Info
lazada.vn,https://www.lazada.vn/products/ca-phe-giam-can-idol-slim-coffee-15-g-x-10-goi-thai-lan-i249494279-s328468307.html?search=1,249494279,Idol Slim Coffe,Cà phê,Cà phê giảm cân Idol Slim Coffee 15 g x 10 gói - Thái Lan,85.000 ₫,Hàng nhập USA.,Sản Xuất : Thái lan 
lazada.vn,https://www.lazada.vn/products/ca-phe-giam-can-idol-slim-coffee-hop-10-goi-thai-lan-i249496021-s328380703.html?search=1,249496021,Idol Slim Coffe,Cà phê,Cà phê giảm cân Idol Slim Coffee ( hộp 10 gói) thái lan,99.000 ₫,ThanhNhànChuyênHàngTháiLAn,Cảm nhận sự khác biệt chỉ trong 7 ngày sử dụng. 
lazada.vn,https://www.lazada.vn/products/nescafe-red-cup-hu-200g-i103709596-s104613988.html?search=1,103709596,NESCAFE,Cà phê,NESCAFÉ Red Cup Hũ 200g,99.000 ₫,Nestle Vietnam,Dạng Hũ 200g 
lazada.vn,https://www.lazada.vn/products/ca-phe-bk-seven-coffee-3-in-1-vi-ca-phe-sua-hop-10-goi-nho-x-15g-thai-lan-cai-thien-voc-dang-i249516916-s328738569.html?search=1,249516916,Idol Slim Coffe,Cà phê,Cà phê BK Seven Coffee 3 in 1 (Vị cà phê sữa) (Hộp 10 gói nhỏ x 15g) - Thái Lan - Cải thiện vóc dáng,129.000 ₫,Mai Lee,VUI LÒNG XEM THÊM THÔNG TIN CHI TIẾT SẢN PHẨM& HƯỚNG DẪN ĐẶT HÀNG BÊN DƯỚI 
lazada.vn,https://www.lazada.vn/products/ca-phe-bot-robusta-nguyen-chat-100-dac-biet-light-coffee-500gr-i101828623-s102154148.html?search=1,101828623,Light Coffee,Cà phê,Cà phê bột Robusta nguyên chất 100% đặc biệt - Light Coffee - 500gr,86.000 ₫,Light Coffee - Cà phê nguyên chất,Được chọn lọc từ những hạt cà phê Robusta chất lượng hàng đầu 
lazada.vn,https://www.lazada.vn/products/ca-phe-revo-dam-da-i144355356-s149776552.html?search=1,144355356,Revo Coffee,Cà phê,Cà phê Revo Đậm Đà,75.000 ₫,Revo Coffee Việt Nam,Nguồn gốc: Di Linh - Lâm Đồng 
lazada.vn,https://www.lazada.vn/products/ca-phe-culi-robusta-nguyen-chat-500g-the-kaffeine-coffee-i121587625-s121675294.html?search=1,121587625,The Kaffeine,Cà phê,Cà phê Culi Robusta nguyên chất 500g - The Kaffeine Coffee,89.000 ₫,THE KAFFEINE & GREEN FOOD,"Miễn phí vận chuyển: HCMkhi mua từ 118k, Hanoi từ 195k, Miền Nam từ 151k, Miền Bắc từ 298k XEM CÁC DÒNG SẢN PHẨM BÁN CHẠY CỦA THE KAFFEINE tại đây Quy trình sản xuất cà phê tại The Kaffeine xem tại: https://www.youtube.com/watch?v=2PA4UmuuGek Robusta là loại cà phê phổ biến tại Việt Nam được trồng nhiều tại Lâm Đồng, Daklak. Culi Robusta là những hạt cà phê chỉ có 01 nhân thay vì 02 nhân như những hạt cà phê thông thường khác. Do chỉ có một nhân, nên hàm lượng cafeine và độ đậm đà được tập trung vào hết trong nhân này. Chính vì vậy, nó có vị đậm đà hơn so với Robusta thông thường. Robusta phù hợp cho người có gu cafe mạnh, vì có vị đắng mạnh. Bao bì được thiết kế đặc biệt có Zipper và Van (Thụy Sĩ) chống mất mùi. Bao bì được thiết kế đặc biệt có Zipper giúp dễ mở, lưu trữ cà phê tốt và có Van khí (Thụy Sĩ) chống mất mùi. The Kaffeine - No coffee No life We dont provide coffee - We deliver life www.thekaffeine.com.vn "
lazada.vn,https://www.lazada.vn/products/ca-phe-giam-can-cao-cap-bk-size-i248050593-s323714478.html?search=1,248050593,OEM,Cà phê,Cà phê giảm cân cao cấp BK Size ,95.000 ₫,Nipas,"Với thành phần được chiết xuất hoàn toàn từ thiên nhiên cùng với đó là sự kết hợp với L-Collagen Canittine chiết xuất từ đậu và cây xương rồng Cà phê giảm cân BK Size Coffee hiện đang được hàng triệu khách hàng tin dùng và đã giảm cân thành công. BK Size Coffee có mùi vị cực kỳ thơm ngon, dễ uống, với thành phần được chiết xuất hoàn toàn từ thiên nhiên. Là sản phẩm hỗ trợ giảm cân dựa trên cơ chế tự nhiên bằng cách tiêu hao lượng mỡ thừa trong cơ thể, hạn chế lượng calo tiêu thụ, đem lại kết quả nhanh chóng, không gây tác dụng phụ và không tăng cân trở lại. BK Size Coffee được chiết xuất từ thành phần tự nhiên có lợi và được chọn lọc tốt như L-Carnitine, collagen, chiết xuất từ ​​đậu thân trắng, cây xương rồng (Cactus) và từ quả Nụ (Garcinia) sẽ làm việc cùng nhau hiệu quả để đẩy nhanh quá trình đốt cháy chất béo, giảm trọng lượng và giảm cholesterol. Sugar free Ít béo Corel sterol 0%. Sử dụng Crucarlose làm chất làm ngọt thay đường. Cà phê giảm cân BK Size Coffee được chiết xuất từ các thành phần từ thiên nhiên cùng với đó là sự kết hợp với L-Collagen Canittine chiết xuất từ đậu và cây xương rồng giúp bạn giảm cân một cách hiệu quả và vô cùng an toàn theo cơ chế tăng tốc độ tiêu hóa các chất béo. Bên cạnh đó BK Size Coffee còn giúp bạn hạn chế được các cơn thèm ăn, với chiết xuất từ collagen làn da của bạn sẽ trở nên trắng mịn mà không bị nhăn sạm sau quá trình giảm cân. Sản phẩm hỗ trợ giảm cân dựa trên cơ chế tự nhiên bằng cách tiêu hao lượng mỡ dư thừa trong cơ thể, hạn chế tối đa lượng calo tiêu thụ đem lại kết quả giảm cân bền vững cho người sử dụng, không hề gây ra tác dụng phụ và đặc biệt không tăng cân trở lại. Hướng dẫn sử dụng: Hòa tan 1 gói cà phê giảm cân BK Size Coffee với 150ml nước nóng khoảng 80 độ C. Dùng đều đặn 1 gói mỗi ngày, uống khoảng 30 phút trước bữa ăn đầu tiên. "
lazada.vn,https://www.lazada.vn/products/nescafe-3in1-rang-xay-hoa-tan-dam-vi-ca-phe-dang-bich-46x17g-i102464360-s102977143.html?search=1,102464360,NESCAFE,Cà phê,NESCAFÉ 3in1 Rang xay hoà tan Đậm Vị Cà Phê dạng bịch 46x17g,98.500 ₫,Nestle Vietnam,"NESCAFÉ 3IN1 Đậm Vị Cà Phê mang đến cho bạn gu cà phê mạnh đặc trưng với vị cà phê nhiều hơn vị sữa. Nay thơm ngon hơn với công nghệ bổ sung cà phê rang xay nhuyễn độc quyền.  Thấu hiểu gu cà phê rang xay của người Việt, NESCAFÉ 3IN1 ĐẬM VỊ CÀ PHÊ nay đã có hạt cà phê rang xay nhuyễn. Nhờ công nghệ nghiền nhuyễn hạt cà phê (MRC - Micronized Roasted Coffee) độc quyền của Nestlé nên hạt cà phê rang xay nhuyễn được bọc coffee creamer. Khi được hoà tan với nước ski, hạt cà phê bung nở sẽ bật dậy hương thơm đặc trưng của cà phê rang xay, quyện vị sữa cho ly cà phê ngon đậm đà khó cưỡng. Khi uống nóng, hòa một gói NESCAFÉ 3IN1 ĐẬM VỊ CÀ PHÊ với 70ml nước nóng và khuấy đều, bạn có thể cảm nhận hương thơm đặc trưng của cà phê rang xay, quyện cùng vị sữa. Khi uống lạnh, chỉ cần pha hai gói với 70ml nước nóng và thêm vào 100g đá, từ từ khuấy đá với cà phê để đá tan đều, cho phép bạn tận hưởng hương vị cà phê đậm dà. Hương vị thơm ngon đậm đà sẽ lan tỏa trong mỗi khoảnh khắc, đong đầy chúng và góp phần cho tình cảm của bạn nồng ấm hơn. "
lazada.vn,https://www.lazada.vn/products/nescafe-3in1-ca-phe-socola-10-goi-x-20g-i248088615-s323817241.html?search=1,248088615,NESCAFE,Cà phê,NESCAFÉ 3in1 Cà phê Sôcôla (10 gói x 20g),35.000 ₫,Nestle Vietnam,"Sự kết hợp hoàn hảo từ 100% cà phê thuần tuý Việt Nam hoà quyện với sữa thật và bột ca cao chất lượng, NESCAFÉ 3IN1 Cà Phê Sôcôla mang đến trải nghiệm cà phê mới thơm ngon khó cưỡng! "
lazada.vn,https://www.lazada.vn/products/ca-phe-giam-can-idol-slim-coffee-thach-thuc-anh-chi-em-nao-kho-giam-can-i250924315-s332136345.html?search=1,250924315,BK,Cà phê," Cà Phê Giảm Cân Idol Slim Coffee, thách thức anh chị em nào khó giảm cân",90.000 ₫,sanbeauty789,Với thành phần được chiết xuất hoàn toàn từ thiên nhiên cùng với đó là sự kết hợp với L-Collagen Canittine chiết xuất từ đậu và cây xương rồng 
lazada.vn,https://www.lazada.vn/products/ca-phe-nguyen-hat-arabica-nguyen-chat-100-thuong-hang-rang-moc-hoan-toan-rocking-coffee-500gr-i244048324-s312629474.html?search=1,244048324,ROCKING COFFEE,Cà phê,Cà phê nguyên hạt Arabica nguyên chất 100% thượng hạng - Rang mộc hoàn toàn - Rocking coffee - 500gr,110.000 ₫,Vật Tư Ngành Cà Phê,Cà phê nguyên hạt Arabica nguyên chất 100% thượng hạng  - 500gr 
lazada.vn,https://www.lazada.vn/products/1kg-ca-phe-rang-moc-duc-anh-coffee-ti-le-8-2-voi-80-robusta-20-arabica-cam-ket-nguyen-chat-2-goi-zipper-500gr-dang-bot-pha-phin-i224349016-s282941639.html?search=1,224349016,DUC ANH COFFEE,Cà phê,1kg Cà Phê Rang Mộc DUC ANH COFFEE  tỉ lệ 8-2 với 80% Robusta + 20% Arabica cam kết nguyên chất - 2 gói zipper 500gr dạng bột pha phin,170.000 ₫,DUC ANH COFFEE - Cà phê nguyên chất 100%,Cà phê bột phối chuẩn với 80% Robusta + 20% Arabica nguyên chất 100% 
lazada.vn,https://www.lazada.vn/products/xuong-xac-cung-u23-viet-nam-voi-goi-ca-phe-duoc-tro-gia-het-co-goi-zipper-day-dung-230gr-i158636604-s170624788.html?search=1,158636604,ROCKING COFFEE,Cà phê,Xuống xác cùng U23 Việt Nam với gói cà phê được trợ giá hết cỡ - gói zipper đáy đứng 230gr,32.000 ₫,Vật Tư Ngành Cà Phê,Hàng lựa chọn kỹ từ Buôn Ma Thuột ở mùa vụ mới 
lazada.vn,https://www.lazada.vn/products/cafe-giam-can-idol-slim-i249165763-s327951256.html?search=1,249165763,No Brand,Cà phê,Cafe Giảm Cân IDOL SLIM,100.000 ₫,Sỉ bách hóa PiLi,Giảm cân sau 10 ngày giảm từ 3 đến 8kg 
lazada.vn,https://www.lazada.vn/products/ca-phe-rang-xay-nguyen-chat-100-cham-coffee-yeu-thuong-250g-i157378240-s168143610.html?search=1,157378240,No Brand,Cà phê,Cà Phê Rang Xay Nguyên Chất 100% Chậm Coffee - Yêu thương - 250g ,39.000 ₫,Cà phê Chậm,"Nguyên chất 100%, không trộn đậu bắp "
lazada.vn,https://www.lazada.vn/products/combo-5-hop-cafe-sua-hoa-tan-metrang_100k-i228594192-s289964851.html?search=1,228594192,No Brand,Cà phê,Combo 5 hộp cafe sữa hòa tan metrang_100k,100.000 ₫,Shop Khuyến Mãi Quỳnh Như,Giá bán tại siêu thị:42k/hộp ...Giá sỉ :combo 5 hộp 100k 
lazada.vn,https://www.lazada.vn/products/ca-phe-hoa-tan-vinacafe-gold-original-bich-480g-24-goi-x-20g-i137680940-s140425429.html?search=1,137680940,Vinacafé,Cà phê,Cà Phê Hòa Tan Vinacafé Gold Original Bịch 480G ( 24 Gói X 20G ),52.000 ₫,shophuelan,Chất liệu cao cấp 
lazada.vn,https://www.lazada.vn/products/ca-phe-hoa-tan-3in1-cam-ket-nguyen-chat-light-coffee-50grgoi-i221216092-s278120746.html?search=1,221216092,Light Coffee,Cà phê,Cà phê hòa tan 3in1 cam kết nguyên chất - Light Coffee - 50gr/gói,40.000 ₫,Tinh hoa Cố đô Huế,Đóng gói 50gr/gói 
lazada.vn,https://www.lazada.vn/products/tabongpet-coffee-giam-can-hieu-qua-kho-si-bao-chuan-bao-gia-i245346807-s314462526.html?search=1,245346807,No Brand,Cà phê,"Tabongpet Coffee giảm cân hiệu quả ( kho  sỉ  bao  chuẩn, báo giá) ",85.000 ₫,Kho Sỉ Giảm cân,               ĐÔI NÉT VỀ SẢN PHẨM  
lazada.vn,https://www.lazada.vn/products/combo-2-bich-ca-phe-uong-lien-vina-cafe-loai-24-goi-i102115890-s102524342.html?search=1,102115890,Vinacafé,Cà phê,Combo 2 bịch Cà phê uống liền Vina cafe loại 24 gói,123.000 ₫,SỨC KHỎE và SẮC ĐẸP!,Cafe H&ograve;a Tan 3 trong 1 
lazada.vn,https://www.lazada.vn/products/ca-phe-hoa-tan-wake-up-thuong-hang-3-trong-1-hop-24-g-x-10-goi-i221500341-s278526480.html?search=1,221500341,OEM,Cà phê,Cà Phê Hòa Tan Wake Up Thượng Hạng 3 Trong 1 Hộp 24 G X 10 Gói,36.200 ₫,LOTTE MART VIET NAM,Sản phẩm chất lượng 
lazada.vn,https://www.lazada.vn/products/ca-phe-sua-hoa-tan-wake-up-3-in-1-goi-456g-19g-x-24-goi-i250176745-s330491984.html?search=1,250176745,Wake-Up,Cà phê,Cà Phê Sữa Hòa Tan Wake Up 3 IN 1 Gói 456g (19G x 24 Gói),32.000 ₫,Shop Đồ Rê Mí,"Với hương thơm cà phê ngất ngây, kết hợp vị hài hòa của cà phê và bột kem thơm mát  "
lazada.vn,https://www.lazada.vn/products/1kg-ca-phe-gu-dam-rang-moc-hoan-toan-2-goi-zipper-500g-thanh-phan-80-robusta-va-20-arabica-rocking-coffee-i218132543-s273575829.html?search=1,218132543,ROCKING COFFEE,Cà phê,1kg cà phê Gu Đậm - Rang mộc hoàn toàn - 2 gói zipper 500g - Thành phần 80% Robusta và 20% Arabica - ROCKING COFFEE,170.000 ₫,Vật Tư Ngành Cà Phê,100% cà phê rang xay mùa vụ mới. 
lazada.vn,https://www.lazada.vn/products/ca-phe-trung-nguyen-g7-hoa-tan-den-hop-15-goi-x-2g-i221500366-s278526505.html?search=1,221500366,OEM,Cà phê,Cà Phê Trung Nguyên G7 Hòa Tan Đen Hộp 15 Gói x 2G,20.000 ₫,LOTTE MART VIET NAM,Sản phẩm chất lượng 
lazada.vn,https://www.lazada.vn/products/ca-phe-hoa-tan-say-lanh-nguyen-chat-100-cafe-de-tony-gold-blend-hu-145-gam-i201219035-s251358695.html?search=1,201219035,Café De Tony,Cà phê,Cà Phê Hòa Tan Sấy lạnh Nguyên Chất 100% - Cafe De Tony Gold Blend - Hũ 145 gam,200.000 ₫,Happy Selling,"Café De Tony Gold Blend là dòng sản phẩm cà phê hòa tan nguyên chất 100%, dành cho người muốn thưởng thức cà phê cổ điển, thuần khiết, không pha trộn (không đường, sữa, phụ gia, hương liệu), giữ lại vị đắng và thơm lừng chính thống của cà phê nguyên chất "
lazada.vn,https://www.lazada.vn/products/ca-phe-robusta-honey-500g-sl-co-han-the-kaffeine-coffee-i100151777-s100197930.html?search=1,100151777,The Kaffeine,Cà phê,Cà phê Robusta Honey 500g (SL có hạn) - The Kaffeine Coffee,110.000 ₫,THE KAFFEINE & GREEN FOOD,"Miễn phí V/C HCM khi mua từ 118k, Hanoi từ 195k, Miền Nam từ 151k, Miền Bắc từ 298k XEM CÁC DÒNG SẢN PHẨM BÁN CHẠY CỦA THE KAFFEINE tại đây Vì sao lại gọi là Honey, không phải đây là cà phê có mật ong, mà Honey ở đây chính là tên quy trình sản xuất cà phê giúp cho cà phê có vị như mật ong. Robusta Honey là loại cà phê Robusta thượng hạng được lựa chọn từ 100% hạt cà phê chín mọng, nhờ trái chín mọng, mà có thể chế biến ướt theo phương pháp truyền thống. Chế biến ướt là việc tuốt vỏ cả phê ra khỏi nhân khi hạt còn tươi, trong khi chế biến khô là phơi khô rồi mới xay xát vỏ đi. Chế biến ướt giúp cho lớp nhầy giữa vỏ cà phê và nhân vẫn còn bám trên nhân. Lớp này khi phơi khô dưới ánh mặt trời, sẽ bám và thấm vào nhân giúp cho nhân có vị ngọt ngọt như mật ong. Chính vì vậy đây gọi là cà phê Honey Robusta Robusta HONEY là loại cafe có rất ít trên thị trường, chỉ một số nhà bán hàng chuyên nghiệp và đam mê mày mò mới có được. Cách pha: Nhằm có được ly cà phê thơm ngon và đúng chất, quý khách nên pha phin đúng cách. Đầu tiên cho 3-4 muỗng cà phê vào phin, lấy miếng lưới đè bỏ vào, chế nước nóng đủ để cho cà phê nở và thấm vào cà phê. Chờ 1-2 phút, mới cho nước nóng vào phin. Cà phê có nhiều gu và hương vị khác nhau. Để thưởng thức đúng cà phê, quý khách nên chọn gu cà phê phù hợp với mình. 1. Gu mạnh, cà phê đậm, đắng, phù hợp với nam giới, quý khách có thể chọn dòng Robusta nguyên chất hoặc Culi Robusta 2. Với gu nhẹ hơn, vị ngọt hậu, hương thơm đậm hơn quý khách có thể chọn dòng Robusta Honey hoặc Organic Robusta 3. Với gu nhẹ nhàng, thanh tao, vị chua nhẹ, ngọt hậu, cực kỳ phù hợp với phái nữ, quý khách có thể chọn dòng Arabica Cầu Đất hoặc Blended (giữa Robusta và Arabica). Chân thành cám ơn quý khách đã ủng hộ The Kaffeine Bao bì được thiết kế đặc biệt có Zipper giúp dễ mở, lưu trữ cà phê tốt và có Van khí (Thụy Sĩ) chống mất mùi. The Kaffeine - No coffee No life We dont provide coffee - We deliver life www.thekaffeine.com.vn "
lazada.vn,https://www.lazada.vn/products/ca-phe-revo-everyday-i161745808-s175911420.html?search=1,161745808,Revo Coffee,Cà phê,Cà phê Revo Everyday,85.000 ₫,Revo Coffee Việt Nam,Nguồn gốc: Di Linh - Lâm Đồng 
lazada.vn,https://www.lazada.vn/products/ca-phe-tabongpet-hop-10-goi-nho-x-15g-thai-lan-san-pham-moi-cua-idol-slim-coffee-thai-lan-cai-thien-voc-dang-hieu-qua-ca-phe-idolslim-coffee-mai-lee-i249477850-s328627217.html?search=1,249477850,Idol Slim Coffe,Cà phê,Cà phê TABONGPET (Hộp 10 gói nhỏ x 15g) - Thái Lan (Sản phẩm mới của Idol Slim Coffee) - Thái Lan - Cải thiện vóc dáng hiệu quả - Ca phe IdolSlim Coffee - Mai Lee,139.000 ₫,Mai Lee,VUI LÒNG XEM THÊM THÔNG TIN CHI TIẾT SẢN PHẨM& HƯỚNG DẪN ĐẶT HÀNG BÊN DƯỚI 
lazada.vn,https://www.lazada.vn/products/ca-phe-phin-chuan-gu-viet-phin-blend-250g-dd-kaffee-i243554644-s312100566.html?search=1,243554644,D&D Kaffee,Cà phê,Cà phê phin chuẩn gu Việt - Phin Blend 250g - DD Kaffee,70.000 ₫,D&D Kaffee ,"Phin Blend được phối theo một tỷ lệ hoàn hảo giữa dòng Arabica và Robusta, vì vậy có được sự cân bằng trong hương thơm, vị chua và độ đậm, đảm bảo cơ thể đạt trạng thái hưng phấn vừa đủ để sẵn sàng bắt đầu một ngày mới. "
